ID,MappingPanel,line,Genotype Bloomington,RepVial,CaffeineResistance
28800,DGRP,786,25206,1,84.81666667
28801,DGRP,786,25206,1,66.3
28802,DGRP,786,25206,1,61.58333333
28803,DGRP,786,25206,1,24.45
28804,DGRP,786,25206,1,17.48333333
28805,DGRP,786,25206,1,22.86666667
28806,DGRP,786,25206,1,38.45
28807,DGRP,786,25206,1,43.93333333
28808,DGRP,786,25206,1,32.81666667
28809,DGRP,786,25206,1,29.56666667
28810,DGRP,786,25206,1,55.11666667
30317,DGRP,787,28231,1,63.01666667
30318,DGRP,787,28231,1,22.76666667
30319,DGRP,787,28231,1,37.31666667
30320,DGRP,787,28231,1,75.4
30321,DGRP,787,28231,1,70.55
30322,DGRP,787,28231,1,69.21666667
30323,DGRP,787,28231,1,63.83333333
30324,DGRP,787,28231,1,19.08333333
30325,DGRP,787,28231,1,64.15
30326,DGRP,787,28231,1,64.48333333
30327,DGRP,787,28231,1,74.36666667
30328,DGRP,787,28231,1,74.58333333
30329,DGRP,787,28231,1,66.71666667
30330,DGRP,787,28231,1,54.38333333
30331,DGRP,787,28231,1,70.05
30332,DGRP,787,28231,1,52.21666667
30333,DGRP,790,28232,1,76.35
30334,DGRP,790,28232,1,75.43333333
30335,DGRP,790,28232,1,80.06666667
30336,DGRP,790,28232,1,77.91666667
30337,DGRP,790,28232,1,69.93333333
30338,DGRP,790,28232,1,74.83333333
30339,DGRP,790,28232,1,54.63333333
30340,DGRP,790,28232,1,23.1
30341,DGRP,790,28232,1,71.51666667
30342,DGRP,790,28232,1,77.4
30343,DGRP,790,28232,1,68.7
30344,DGRP,790,28232,1,69.85
30345,DGRP,790,28232,1,64.75
30346,DGRP,790,28232,1,85.88333333
30347,DGRP,790,28232,1,63.86666667
30348,DGRP,790,28232,1,62.2
30349,DGRP,796,28233,1,104.5
30350,DGRP,796,28233,1,113.9166667
30351,DGRP,796,28233,1,116.8833333
30352,DGRP,796,28233,1,114.1333333
30353,DGRP,796,28233,1,131.0833333
30354,DGRP,796,28233,1,107.4833333
30355,DGRP,796,28233,1,85.5
30356,DGRP,796,28233,1,94.91666667
30357,DGRP,796,28233,1,92.4
30358,DGRP,796,28233,1,111.9833333
30359,DGRP,796,28233,1,108.6833333
30360,DGRP,796,28233,1,96.71666667
30361,DGRP,796,28233,1,107.3333333
30362,DGRP,796,28233,1,79.61666667
30363,DGRP,796,28233,1,92.91666667
30364,DGRP,796,28233,1,108.2
30365,DGRP,796,28233,2,102.5
30366,DGRP,796,28233,2,110.5833333
30367,DGRP,796,28233,2,113.3166667
30368,DGRP,796,28233,2,104.7166667
30369,DGRP,796,28233,2,26.76666667
30370,DGRP,796,28233,2,99.16666667
30371,DGRP,796,28233,2,92.81666667
30372,DGRP,796,28233,2,98.03333333
30373,DGRP,796,28233,2,93.61666667
30374,DGRP,796,28233,2,125.15
30375,DGRP,796,28233,2,76.7
30376,DGRP,796,28233,2,109.1166667
30377,DGRP,796,28233,2,6.1
30378,DGRP,796,28233,2,103.45
30379,DGRP,796,28233,2,118.9333333
30380,DGRP,796,28233,2,110.1
28811,DGRP,799,25207,1,70.95
28812,DGRP,799,25207,1,42.26666667
28813,DGRP,799,25207,1,82
28814,DGRP,799,25207,1,64.85
28815,DGRP,799,25207,1,36.63333333
28816,DGRP,799,25207,1,72.38333333
28817,DGRP,799,25207,1,31.38333333
28818,DGRP,799,25207,1,67.46666667
28819,DGRP,799,25207,1,60.41666667
28820,DGRP,799,25207,1,60.08333333
28821,DGRP,799,25207,1,41.73333333
28822,DGRP,799,25207,1,75.4
28823,DGRP,799,25207,1,59.75
28824,DGRP,799,25207,1,39.91666667
28825,DGRP,799,25207,1,48
28826,DGRP,799,25207,1,51.85
30381,DGRP,801,28234,1,33.28333333
30382,DGRP,801,28234,1,61.46666667
30383,DGRP,801,28234,1,42.78333333
30384,DGRP,801,28234,1,59.31666667
30385,DGRP,801,28234,1,60.7
30386,DGRP,801,28234,1,48.53333333
30387,DGRP,801,28234,1,30.73333333
30388,DGRP,801,28234,1,28.63333333
30389,DGRP,801,28234,1,41.33333333
30390,DGRP,801,28234,1,32.7
30391,DGRP,801,28234,1,39.35
30392,DGRP,801,28234,1,29.43333333
30393,DGRP,801,28234,1,38.7
30394,DGRP,801,28234,1,46.4
30395,DGRP,801,28234,1,40.6
30396,DGRP,801,28234,1,39.43333333
30397,DGRP,802,28235,1,45.9
30398,DGRP,802,28235,1,57.88333333
30399,DGRP,802,28235,1,61.51666667
30400,DGRP,802,28235,1,46.31666667
30401,DGRP,802,28235,1,16.06666667
30402,DGRP,802,28235,1,79.23333333
30403,DGRP,802,28235,1,56
30404,DGRP,802,28235,1,39.7
30405,DGRP,802,28235,1,41.28333333
30406,DGRP,802,28235,1,77.6
30407,DGRP,802,28235,1,47.28333333
30408,DGRP,802,28235,1,41.03333333
30409,DGRP,802,28235,1,65.23333333
30410,DGRP,802,28235,1,55.26666667
30411,DGRP,802,28235,1,40.41666667
30412,DGRP,802,28235,1,58.08333333
30413,DGRP,804,28236,1,24.93333333
30414,DGRP,804,28236,1,33.18333333
30415,DGRP,804,28236,1,36.7
30416,DGRP,804,28236,1,22.4
30417,DGRP,804,28236,1,27.13333333
30418,DGRP,804,28236,1,22.65
30419,DGRP,804,28236,1,32.25
30420,DGRP,804,28236,1,29.25
30421,DGRP,804,28236,1,28.73333333
30422,DGRP,804,28236,1,17.36666667
30423,DGRP,804,28236,1,31
30424,DGRP,804,28236,1,18.68333333
30425,DGRP,804,28236,1,18.2
30426,DGRP,804,28236,1,25.21666667
30427,DGRP,804,28236,1,28.28333333
30428,DGRP,804,28236,1,43.15
30429,DGRP,805,28237,1,111.4333333
30430,DGRP,805,28237,1,82.6
30431,DGRP,805,28237,1,106.1833333
30432,DGRP,805,28237,1,106.3
30433,DGRP,805,28237,1,80.33333333
30434,DGRP,805,28237,1,117.45
30435,DGRP,805,28237,1,100.7166667
30436,DGRP,805,28237,1,90.6
30437,DGRP,805,28237,1,63.83333333
30438,DGRP,805,28237,1,93.31666667
30439,DGRP,805,28237,1,74.93333333
30440,DGRP,805,28237,1,126.8333333
30441,DGRP,805,28237,1,98.03333333
30442,DGRP,805,28237,1,124.2
30443,DGRP,805,28237,1,104.2333333
30444,DGRP,805,28237,1,102.6666667
30445,DGRP,808,28238,1,89.6
30446,DGRP,808,28238,1,87.75
30447,DGRP,808,28238,1,101.7333333
30448,DGRP,808,28238,1,107.55
30449,DGRP,808,28238,1,121.9666667
30450,DGRP,808,28238,1,101.7833333
30451,DGRP,808,28238,1,118.2166667
30452,DGRP,808,28238,1,114.15
30453,DGRP,808,28238,1,81.06666667
30454,DGRP,808,28238,1,102.8333333
30455,DGRP,808,28238,1,99.01666667
30456,DGRP,808,28238,1,102.8833333
30457,DGRP,808,28238,1,87.35
30458,DGRP,808,28238,1,114.9333333
30459,DGRP,808,28238,1,74.73333333
30460,DGRP,808,28238,1,98.91666667
30461,DGRP,810,28239,1,88.65
30462,DGRP,810,28239,1,75.45
30463,DGRP,810,28239,1,72.91666667
30464,DGRP,810,28239,1,45.56666667
30465,DGRP,810,28239,1,68.33333333
30466,DGRP,810,28239,1,65.73333333
30467,DGRP,810,28239,1,17.38333333
30468,DGRP,810,28239,1,72.85
30469,DGRP,810,28239,1,34.93333333
30470,DGRP,810,28239,1,63.63333333
30471,DGRP,810,28239,1,76.16666667
30472,DGRP,810,28239,1,59.28333333
30473,DGRP,810,28239,1,63.28333333
30474,DGRP,810,28239,1,69.5
30475,DGRP,810,28239,1,31.78333333
30476,DGRP,810,28239,1,58.9
30477,DGRP,812,28240,1,54.66666667
30478,DGRP,812,28240,1,57.23333333
30479,DGRP,812,28240,1,48.4
30480,DGRP,812,28240,1,57.86666667
30481,DGRP,812,28240,1,71.55
30482,DGRP,812,28240,1,57.28333333
30483,DGRP,812,28240,1,78.75
30484,DGRP,812,28240,1,60.41666667
30485,DGRP,812,28240,1,94.41666667
30486,DGRP,812,28240,1,55.41666667
30487,DGRP,812,28240,1,75.23333333
30488,DGRP,812,28240,1,46.61666667
30489,DGRP,812,28240,1,84.83333333
30490,DGRP,812,28240,1,67.61666667
30491,DGRP,812,28240,1,28.23333333
30492,DGRP,812,28240,1,58.81666667
30493,DGRP,818,28241,1,29.73333333
30494,DGRP,818,28241,1,28.56666667
30495,DGRP,818,28241,1,34.05
30496,DGRP,818,28241,1,55.26666667
30497,DGRP,818,28241,1,64.03333333
30498,DGRP,818,28241,1,15.55
30499,DGRP,818,28241,1,14.01666667
30500,DGRP,818,28241,1,99.66666667
30501,DGRP,818,28241,1,70.48333333
30502,DGRP,818,28241,1,28.65
30503,DGRP,818,28241,1,106.75
30504,DGRP,818,28241,1,19.75
30505,DGRP,818,28241,1,18.08333333
30506,DGRP,818,28241,1,105.7
30507,DGRP,818,28241,1,39.58333333
30508,DGRP,818,28241,1,34.73333333
30509,DGRP,821,28243,1,82.03333333
30510,DGRP,821,28243,1,82.18333333
30511,DGRP,821,28243,1,58.26666667
30512,DGRP,821,28243,1,57.33333333
30513,DGRP,821,28243,1,64.35
30514,DGRP,821,28243,1,62.76666667
30515,DGRP,821,28243,1,66.28333333
30516,DGRP,821,28243,1,81.56666667
30517,DGRP,821,28243,1,87.53333333
30518,DGRP,821,28243,1,72.96666667
30519,DGRP,821,28243,1,53.25
30520,DGRP,821,28243,1,73.51666667
30521,DGRP,821,28243,1,64.13333333
30522,DGRP,821,28243,1,67.28333333
30523,DGRP,821,28243,1,66.88333333
30524,DGRP,821,28243,1,80.36666667
30525,DGRP,822,28244,1,22.83333333
30526,DGRP,822,28244,1,35.65
30527,DGRP,822,28244,1,71.53333333
30528,DGRP,822,28244,1,65.98333333
30529,DGRP,822,28244,1,31.01666667
30530,DGRP,822,28244,1,9.766666667
30531,DGRP,822,28244,1,29.7
30532,DGRP,822,28244,1,35.45
30533,DGRP,822,28244,1,88.81666667
30534,DGRP,822,28244,1,45.73333333
30535,DGRP,822,28244,1,37.7
30536,DGRP,822,28244,1,17.83333333
30537,DGRP,822,28244,1,32.65
30538,DGRP,832,28245,1,93.53333333
30539,DGRP,832,28245,1,75.31666667
30540,DGRP,832,28245,1,75.95
30541,DGRP,832,28245,1,85.1
30542,DGRP,832,28245,1,59.75
30543,DGRP,832,28245,1,67.41666667
30544,DGRP,832,28245,1,88.03333333
30545,DGRP,832,28245,1,80.85
30546,DGRP,832,28245,1,80.83333333
30547,DGRP,832,28245,1,97.13333333
30548,DGRP,832,28245,1,86.48333333
30549,DGRP,832,28245,1,76.25
30550,DGRP,832,28245,1,92.1
30551,DGRP,832,28245,1,84.66666667
30552,DGRP,832,28245,1,90.35
30553,DGRP,837,28246,1,76.86666667
30554,DGRP,837,28246,1,91.7
30555,DGRP,837,28246,1,88.3
30556,DGRP,837,28246,1,85.15
30557,DGRP,837,28246,1,80.36666667
30558,DGRP,837,28246,1,94.35
30559,DGRP,837,28246,1,81.98333333
30560,DGRP,837,28246,1,81.53333333
30561,DGRP,837,28246,1,83.23333333
30562,DGRP,837,28246,1,87.25
30563,DGRP,837,28246,1,94.21666667
30564,DGRP,837,28246,1,80.65
30565,DGRP,837,28246,1,74.4
30566,DGRP,837,28246,1,99.78333333
30567,DGRP,837,28246,1,76.56666667
30568,DGRP,837,28246,1,72.7
30569,DGRP,843,28247,1,32.53333333
30570,DGRP,843,28247,1,19.18333333
30571,DGRP,843,28247,1,22.31666667
30572,DGRP,843,28247,1,29.65
30573,DGRP,843,28247,1,32.3
30574,DGRP,843,28247,1,23.53333333
30575,DGRP,843,28247,1,22.71666667
30576,DGRP,843,28247,1,43.3
30577,DGRP,843,28247,1,53.21666667
30578,DGRP,843,28247,1,29.61666667
30579,DGRP,843,28247,1,76.13333333
30580,DGRP,843,28247,1,24.91666667
30581,DGRP,843,28247,1,32.31666667
30582,DGRP,843,28247,1,71.55
30583,DGRP,843,28247,1,50.11666667
30584,DGRP,843,28247,1,53.2
30585,DGRP,850,28249,1,74.45
30586,DGRP,850,28249,1,35.18333333
30587,DGRP,850,28249,1,52.31666667
30588,DGRP,850,28249,1,64.76666667
30589,DGRP,850,28249,1,74.83333333
30590,DGRP,850,28249,1,74.4
30591,DGRP,850,28249,1,71.03333333
30592,DGRP,850,28249,1,65.08333333
30593,DGRP,850,28249,1,68.95
30594,DGRP,850,28249,1,25.7
30595,DGRP,850,28249,1,23.81666667
30596,DGRP,850,28249,1,75.66666667
30597,DGRP,850,28249,1,52.15
30598,DGRP,850,28249,1,69.85
30599,DGRP,850,28249,1,58.25
30600,DGRP,850,28249,1,64.91666667
28827,DGRP,852,25209,1,65.06666667
28828,DGRP,852,25209,1,51.35
28829,DGRP,852,25209,1,70.86666667
28830,DGRP,852,25209,1,28.51666667
28831,DGRP,852,25209,1,63.16666667
28832,DGRP,852,25209,1,45.45
28833,DGRP,852,25209,1,56.18333333
28834,DGRP,852,25209,1,46.21666667
28835,DGRP,852,25209,1,50.93333333
28836,DGRP,852,25209,1,73.8
28837,DGRP,852,25209,1,57.56666667
28838,DGRP,852,25209,1,86.83333333
28839,DGRP,852,25209,1,55.53333333
28840,DGRP,852,25209,1,48.51666667
28841,DGRP,852,25209,1,48.93333333
30601,DGRP,853,28250,1,50.41666667
30602,DGRP,853,28250,1,32.16666667
30603,DGRP,853,28250,1,46.28333333
30604,DGRP,853,28250,1,65.41666667
30605,DGRP,853,28250,1,31.21666667
30606,DGRP,853,28250,1,66.56666667
30607,DGRP,853,28250,1,43.68333333
30608,DGRP,853,28250,1,72.23333333
30609,DGRP,853,28250,1,33.88333333
30610,DGRP,853,28250,1,99.31666667
30611,DGRP,853,28250,1,44.55
30612,DGRP,853,28250,1,54.45
30613,DGRP,853,28250,1,104.0166667
30614,DGRP,853,28250,1,47.36666667
30615,DGRP,853,28250,1,79.53333333
30616,DGRP,853,28250,1,53.56666667
30617,DGRP,855,28251,1,22.65
30618,DGRP,855,28251,1,59.13333333
30619,DGRP,855,28251,1,77.73333333
30620,DGRP,855,28251,1,75.56666667
30621,DGRP,855,28251,1,28.83333333
30622,DGRP,855,28251,1,63.43333333
30623,DGRP,855,28251,1,71.11666667
30624,DGRP,855,28251,1,42.55
30625,DGRP,855,28251,1,67.88333333
30626,DGRP,855,28251,1,17.53333333
30627,DGRP,855,28251,1,83.48333333
30628,DGRP,855,28251,1,73.93333333
30629,DGRP,855,28251,1,28.98333333
30630,DGRP,855,28251,1,63.85
30631,DGRP,855,28251,1,78.01666667
30632,DGRP,855,28251,1,55.11666667
30633,DGRP,857,28252,1,94.56666667
30634,DGRP,857,28252,1,40.4
30635,DGRP,857,28252,1,76.7
30636,DGRP,857,28252,1,79.03333333
30637,DGRP,857,28252,1,95.53333333
30638,DGRP,857,28252,1,106.4166667
30639,DGRP,857,28252,1,59.41666667
30640,DGRP,857,28252,1,73.15
30641,DGRP,857,28252,1,83.31666667
30642,DGRP,857,28252,1,94.43333333
30643,DGRP,857,28252,1,97.06666667
30644,DGRP,857,28252,1,76.26666667
30645,DGRP,857,28252,1,54.36666667
30646,DGRP,857,28252,1,70.5
30647,DGRP,857,28252,1,92.36666667
30648,DGRP,857,28252,1,86.65
30649,DGRP,861,28253,1,64.33333333
30650,DGRP,861,28253,1,55.63333333
30651,DGRP,861,28253,1,35.96666667
30652,DGRP,861,28253,1,55.23333333
30653,DGRP,861,28253,1,31.35
30654,DGRP,861,28253,1,82.71666667
30655,DGRP,861,28253,1,40.63333333
30656,DGRP,861,28253,1,48.3
30657,DGRP,861,28253,1,73.73333333
30658,DGRP,861,28253,1,43.28333333
30659,DGRP,861,28253,1,20.81666667
30660,DGRP,861,28253,1,61.25
30661,DGRP,879,28254,1,56.35
30662,DGRP,879,28254,1,75.45
30663,DGRP,879,28254,1,56.13333333
30664,DGRP,879,28254,1,74.98333333
30665,DGRP,879,28254,1,50.55
30666,DGRP,879,28254,1,59.05
30667,DGRP,879,28254,1,58.5
30668,DGRP,879,28254,1,41.16666667
30669,DGRP,879,28254,1,53.51666667
30670,DGRP,879,28254,1,63.85
30671,DGRP,879,28254,1,43.18333333
30672,DGRP,879,28254,1,54.51666667
30673,DGRP,879,28254,1,59
30674,DGRP,879,28254,1,47.81666667
30675,DGRP,879,28254,1,51.45
30676,DGRP,879,28254,1,63.38333333
30677,DGRP,882,28255,1,70.1
30678,DGRP,882,28255,1,84.06666667
30679,DGRP,882,28255,1,80.75
30680,DGRP,882,28255,1,54.76666667
30681,DGRP,882,28255,1,67.8
30682,DGRP,882,28255,1,85.48333333
30683,DGRP,882,28255,1,78.23333333
30684,DGRP,882,28255,1,83.95
30685,DGRP,882,28255,1,84.25
30686,DGRP,882,28255,1,96.4
30687,DGRP,882,28255,1,92.36666667
30688,DGRP,882,28255,1,71.36666667
30689,DGRP,882,28255,1,77.25
30690,DGRP,882,28255,1,81.2
30691,DGRP,882,28255,1,88.56666667
30692,DGRP,882,28255,1,108.1666667
30693,DGRP,884,28256,1,41.4
30694,DGRP,884,28256,1,91.85
30695,DGRP,884,28256,1,86.35
30696,DGRP,884,28256,1,71.05
30697,DGRP,884,28256,1,69.21666667
30698,DGRP,884,28256,1,80.38333333
30699,DGRP,884,28256,1,19.56666667
30700,DGRP,884,28256,1,43.78333333
30701,DGRP,884,28256,1,70.98333333
30702,DGRP,884,28256,1,66.21666667
30703,DGRP,884,28256,1,51.41666667
30704,DGRP,884,28256,1,78.9
30705,DGRP,884,28256,1,57.85
30706,DGRP,884,28256,1,22.5
30707,DGRP,884,28256,1,82.66666667
30708,DGRP,884,28256,1,76
30709,DGRP,890,28257,1,81.86666667
30710,DGRP,890,28257,1,6.55
30711,DGRP,890,28257,1,32.46666667
30712,DGRP,890,28257,1,50.08333333
30713,DGRP,890,28257,1,32.36666667
30714,DGRP,890,28257,1,11.86666667
30715,DGRP,890,28257,1,37.21666667
30716,DGRP,890,28257,1,16.86666667
30717,DGRP,890,28257,1,34.55
30718,DGRP,890,28257,1,72.86666667
30719,DGRP,890,28257,1,82.83333333
30720,DGRP,890,28257,1,47.16666667
30721,DGRP,890,28257,1,40.01666667
30722,DGRP,890,28257,1,37.6
30723,DGRP,890,28257,1,22.03333333
30724,DGRP,892,28258,1,24.76666667
30725,DGRP,892,28258,1,31.81666667
30726,DGRP,892,28258,1,33.06666667
30727,DGRP,892,28258,1,28.91666667
30728,DGRP,892,28258,1,23.05
30729,DGRP,892,28258,1,31.3
30730,DGRP,892,28258,1,38.35
30731,DGRP,892,28258,1,17.45
30732,DGRP,892,28258,1,16.23333333
30733,DGRP,892,28258,1,26.31666667
30734,DGRP,892,28258,1,24.95
30735,DGRP,892,28258,1,30.93333333
30736,DGRP,892,28258,1,29.7
30737,DGRP,892,28258,1,20.93333333
30738,DGRP,892,28258,1,48.31666667
30739,DGRP,892,28258,1,22.56666667
30740,DGRP,894,28259,1,14.13333333
30741,DGRP,894,28259,1,36.21666667
30742,DGRP,894,28259,1,36.7
30743,DGRP,894,28259,1,50.85
30744,DGRP,894,28259,1,44.21666667
30745,DGRP,894,28259,1,34.26666667
30746,DGRP,894,28259,1,37.88333333
30747,DGRP,894,28259,1,12.68333333
30748,DGRP,894,28259,1,31.31666667
30749,DGRP,894,28259,1,31.15
30750,DGRP,894,28259,1,17.28333333
30751,DGRP,894,28259,1,43.3
30752,DGRP,897,28260,1,38.13333333
30753,DGRP,897,28260,1,43.28333333
30754,DGRP,897,28260,1,14.6
30755,DGRP,897,28260,1,69.5
30756,DGRP,897,28260,1,63.05
30757,DGRP,897,28260,1,18.33333333
30758,DGRP,897,28260,1,55.18333333
30759,DGRP,897,28260,1,49.63333333
30760,DGRP,897,28260,1,56.73333333
30761,DGRP,897,28260,1,50.21666667
30762,DGRP,897,28260,1,29.78333333
30763,DGRP,897,28260,1,70.3
30764,DGRP,897,28260,1,50.06666667
30765,DGRP,897,28260,1,76.4
30766,DGRP,897,28260,1,31.91666667
30767,DGRP,897,28260,1,69.5
30768,DGRP,900,28261,1,79.91666667
30769,DGRP,900,28261,1,44.31666667
30770,DGRP,900,28261,1,66.08333333
30771,DGRP,900,28261,1,78.28333333
30772,DGRP,900,28261,1,86.01666667
30773,DGRP,900,28261,1,29.63333333
30774,DGRP,900,28261,1,55.46666667
30775,DGRP,900,28261,1,51.75
30776,DGRP,900,28261,1,65.45
30777,DGRP,900,28261,1,59.95
30778,DGRP,900,28261,1,80.45
30779,DGRP,900,28261,1,85.7
30780,DGRP,900,28261,1,104.9833333
30781,DGRP,900,28261,1,86.65
30782,DGRP,900,28261,1,65.78333333
30783,DGRP,900,28261,1,87.95
30784,DGRP,907,28262,1,46.33333333
30785,DGRP,907,28262,1,65.45
30786,DGRP,907,28262,1,77.48333333
30787,DGRP,907,28262,1,76.3
30788,DGRP,907,28262,1,80.71666667
30789,DGRP,907,28262,1,75.35
30790,DGRP,907,28262,1,58.93333333
30791,DGRP,907,28262,1,91.61666667
30792,DGRP,907,28262,1,62.55
30793,DGRP,907,28262,1,85.46666667
30794,DGRP,907,28262,1,66.48333333
30795,DGRP,907,28262,1,73.4
30796,DGRP,907,28262,1,52.8
30797,DGRP,907,28262,1,108.1666667
30798,DGRP,907,28262,1,63.58333333
30799,DGRP,907,28262,1,65.15
30800,DGRP,908,28263,1,55.45
30801,DGRP,908,28263,1,54.33333333
30802,DGRP,908,28263,1,55.36666667
30803,DGRP,908,28263,1,69.33333333
30804,DGRP,908,28263,1,49.73333333
30805,DGRP,908,28263,1,49.01666667
30806,DGRP,908,28263,1,15.38333333
30807,DGRP,908,28263,1,40.03333333
30808,DGRP,908,28263,1,55.36666667
30809,DGRP,908,28263,1,66.15
30810,DGRP,908,28263,1,68.21666667
30811,DGRP,908,28263,1,47.86666667
30812,DGRP,908,28263,1,45.83333333
30813,DGRP,908,28263,1,48.73333333
30814,DGRP,908,28263,1,59.56666667
30815,DGRP,908,28263,1,54.75
30816,DGRP,911,28264,1,22.73333333
30817,DGRP,911,28264,1,53.58333333
30818,DGRP,911,28264,1,39.73333333
30819,DGRP,911,28264,1,15.58333333
30820,DGRP,911,28264,1,119.4333333
30821,DGRP,911,28264,1,19.78333333
30822,DGRP,911,28264,1,60.76666667
30823,DGRP,911,28264,1,18.08333333
30824,DGRP,911,28264,1,78.4
30825,DGRP,911,28264,1,22.35
30826,DGRP,911,28264,1,39.51666667
30827,DGRP,911,28264,1,48.1
30828,DGRP,911,28264,1,70.2
30829,DGRP,911,28264,1,43.2
30830,DGRP,911,28264,1,103.9833333
30831,DGRP,911,28264,1,94.98333333
30832,DGRP,913,28265,1,83.45
30833,DGRP,913,28265,1,92.11666667
30834,DGRP,913,28265,1,73.98333333
30835,DGRP,913,28265,1,113.5666667
30836,DGRP,913,28265,1,92.1
30837,DGRP,913,28265,1,86.18333333
30838,DGRP,913,28265,1,80.01666667
30839,DGRP,913,28265,1,89.66666667
30840,DGRP,913,28265,1,86.61666667
30841,DGRP,913,28265,1,86.71666667
30842,DGRP,913,28265,1,111.85
30843,DGRP,913,28265,1,103.9333333
30844,DGRP,913,28265,1,35.6
30845,DGRP,913,28265,1,102.7166667
30846,DGRP,913,28265,1,61.46666667
30847,DGRP,913,28265,1,116
31033,DGRP,34061,34061,1,55.06666667
31034,DGRP,34061,34061,1,65.6
31035,DGRP,34061,34061,1,52.91666667
31036,DGRP,34061,34061,1,78.38333333
31037,DGRP,34061,34061,1,73.48333333
31038,DGRP,34061,34061,1,58.35
31039,DGRP,34061,34061,1,73.21666667
31040,DGRP,34061,34061,1,63.11666667
31041,DGRP,34061,34061,1,53.63333333
