line,sex,time
319,male,29.17
319,male,33.93
319,male,42.01
319,male,57.2
319,male,4.56
319,male,38.24
319,male,0
320,male,26.42
320,male,38.59
320,male,23.35
320,male,42.71
320,male,57.05
320,male,10.78
320,male,17.67
320,male,34.09
320,male,36.37
320,male,38.87
320,male,70.36
320,male,34.37
320,male,9.56
320,male,31.12
320,male,10.29
320,male,16.68
320,male,73.84
320,male,31.31
320,male,34.23
320,male,3.87
321,male,9.02
321,male,19.08
321,male,21.69
321,male,33.5
321,male,16.63
321,male,2.9
321,male,17.66
321,male,24.67
321,male,0
321,male,13.52
321,male,3.15
321,male,7.45
321,male,2.44
321,male,7.8
321,male,3.86
321,male,5.29
321,male,5.85
321,male,4.76
321,male,21.43
321,male,27.2
321,male,76.28
324,male,13.87
324,male,11.04
324,male,12.68
324,male,11.99
324,male,1.95
324,male,9.03
324,male,54.2
324,male,42.74
324,male,56.29
324,male,32.32
324,male,30.29
324,male,46.18
324,male,70.59
83,male,33.27
324,male,64.59
324,male,62.45
324,male,65.04
324,male,68.91
324,male,63.75
324,male,58.94
324,male,70.57
324,male,57.49
324,male,101.68
324,male,123.29
332,male,11.67
332,male,29.5
332,male,80.41
332,male,76.6
332,male,15.12
332,male,6.47
332,male,30.29
332,male,29.43
332,male,0
332,male,14.32
332,male,37.97
332,male,34.46
332,male,42.91
332,male,13.61
332,male,30.32
332,male,32.79
332,male,11.88
332,male,66.29
332,male,0
332,male,4.38
335,male,101.82
335,male,165.51
335,male,46.77
335,male,44.97
335,male,21.77
335,male,0
335,male,26.92
335,male,20.81
335,male,0
335,male,0.96
335,male,71.32
335,male,0
335,male,14.99
335,male,39.35
335,male,6.18
335,male,56.02
335,male,34.89
335,male,0
335,male,0
338,male,91.13
338,male,92.81
338,male,52.27
338,male,36.18
338,male,48.38
338,male,60.09
338,male,54
338,male,49.35
338,male,91.82
338,male,24.46
338,male,28.87
338,male,35.81
338,male,19.8
338,male,23.04
338,male,76.5
338,male,71.06
338,male,22.29
338,male,43.32
338,male,6.72
338,male,37.14
340,male,37.53
340,male,13.82
340,male,42.94
340,male,33.45
340,male,29.57
340,male,57.71
340,male,30.08
340,male,97.47
340,male,39.77
340,male,18.93
340,male,54.73
340,male,13.4
340,male,27.77
340,male,15.78
340,male,37.65
340,male,42
340,male,28.58
340,male,22.62
348,male,10.64
348,male,22.47
348,male,25.43
348,male,17.65
348,male,17.58
348,male,21.84
348,male,30.8
348,male,14.2
348,male,25.4
348,male,5.85
348,male,4.69
348,male,2.54
348,male,3.74
348,male,5.69
348,male,18.35
348,male,6.68
348,male,4.79
348,male,8.16
348,male,79.27
348,male,19.19
350,male,83.91
350,male,50.14
350,male,95.58
350,male,65.06
350,male,10.17
350,male,0
350,male,61.86
350,male,5.3
350,male,51.98
350,male,17.72
350,male,33.38
350,male,56.41
350,male,7.7
350,male,32.58
350,male,2.43
350,male,45.45
350,male,30.52
350,male,20.8
350,male,16.12
350,male,0
336,male,68.42
336,male,26.4
336,male,43.14
336,male,0
336,male,30.23
336,male,30.81
336,male,0
336,male,20.19
336,male,21.33
336,male,37.19
336,male,47.8
336,male,20.85
336,male,54.82
336,male,37.15
336,male,70.98
336,male,49.26
336,male,33.7
336,male,0
336,male,65.85
336,male,71.96
352,male,69.67
352,male,0
352,male,81.92
352,male,21.02
352,male,41.91
352,male,2.72
352,male,69.61
352,male,15.68
352,male,2.28
352,male,35.31
352,male,0
352,male,17.28
352,male,0
352,male,22.24
352,male,3.38
352,male,83.73
352,male,43.27
352,male,0
352,male,0
352,male,0
354,male,34.93
354,male,27.75
354,male,44.33
354,male,11.34
354,male,0
354,male,25.81
354,male,18.85
354,male,88.59
354,male,3.88
354,male,42.4
354,male,58.37
354,male,120.13
354,male,3.23
354,male,107.18
354,male,85.11
354,male,9.34
354,male,25.17
354,male,31.91
354,male,29.17
354,male,17.92
356,male,37.38
356,male,28.13
356,male,21.38
356,male,33.1
356,male,91.88
356,male,69.75
356,male,21.16
356,male,12.41
356,male,19.09
356,male,63.25
356,male,74.4
356,male,0
356,male,56.51
356,male,13.73
356,male,11
356,male,55.85
356,male,19.79
356,male,62.72
356,male,77.67
356,male,96.95
357,male,9.08
357,male,0
357,male,4.43
357,male,27.91
357,male,78.97
357,male,0
357,male,22.4
357,male,11.71
357,male,0
357,male,6.85
357,male,0
357,male,58.77
357,male,65.66
357,male,13.36
357,male,0
357,male,12.19
357,male,16.73
357,male,0
357,male,7.38
357,male,115.8
358,male,31.04
358,male,26.48
358,male,19.61
358,male,20.34
358,male,13.15
358,male,45.39
358,male,0
358,male,21.22
358,male,13.8
358,male,9.9
358,male,27.68
358,male,28.76
358,male,21.06
358,male,18.44
358,male,15.61
358,male,10.28
358,male,27.89
358,male,13.83
358,male,14.88
358,male,14.03
359,male,47.06
359,male,31.7
359,male,36.85
359,male,17.13
359,male,19.67
359,male,14.25
359,male,87.06
359,male,31.8
359,male,136.85
359,male,37.97
359,male,13.04
359,male,72.99
359,male,14.67
359,male,28.43
359,male,42.55
359,male,9.71
359,male,26.54
359,male,86.5
359,male,14.38
359,male,18.83
360,male,41.56
360,male,24.12
360,male,9.49
360,male,8.95
360,male,12.04
360,male,17.01
360,male,6.69
360,male,15.57
360,male,10.37
360,male,2.83
360,male,59.56
360,male,24.3
360,male,6.2
360,male,6.66
360,male,20.77
360,male,36.75
360,male,7.09
360,male,3.49
360,male,15.75
360,male,13.63
361,male,35.01
361,male,36.3
361,male,8.42
361,male,54.46
361,male,22.52
361,male,50.68
361,male,32.16
361,male,56.19
361,male,71.28
361,male,53.69
361,male,116.89
361,male,18.88
361,male,94.79
361,male,24.86
361,male,20.32
361,male,125.48
361,male,16.96
361,male,56.67
361,male,12.22
361,male,40.92
362,male,73.5
362,male,107.13
362,male,50.67
362,male,2.53
362,male,14.25
362,male,8.73
362,male,11.14
362,male,3.48
362,male,0
362,male,23.26
362,male,121.28
362,male,0
362,male,130.36
362,male,150.62
362,male,24.46
362,male,69.26
362,male,16.97
362,male,49.61
362,male,16.19
362,male,21.4
365,male,17.39
365,male,29.19
365,male,24.8
365,male,63.13
365,male,49.92
365,male,47.78
365,male,40.03
365,male,50.09
365,male,22.28
365,male,55.1
365,male,55.6
365,male,21.99
365,male,36.1
365,male,44.35
365,male,1.5
365,male,76.14
365,male,27.73
365,male,28.95
365,male,45.49
365,male,14.25
367,male,41.5
367,male,13.95
367,male,5.92
367,male,61.77
367,male,28.57
367,male,13.98
367,male,35.81
367,male,11.18
367,male,20.23
367,male,46.09
367,male,42.16
367,male,62.65
367,male,12.7
367,male,39.08
367,male,22.69
367,male,29
367,male,24.75
367,male,36.02
367,male,18.58
367,male,0
370,male,80.48
370,male,50.61
370,male,86.13
370,male,0
370,male,6.2
370,male,76.57
370,male,43.63
370,male,42.43
370,male,3.04
370,male,0
370,male,70.39
370,male,0
370,male,122.94
370,male,116.8
370,male,0
370,male,57.85
370,male,68.78
370,male,105.71
370,male,48.91
370,male,49.79
371,male,0
371,male,14.46
371,male,19.03
371,male,10.61
371,male,17.32
371,male,32.18
371,male,31.61
371,male,20.23
371,male,17.88
371,male,12.91
371,male,50.65
371,male,39.78
371,male,52.26
371,male,22.15
371,male,22.92
371,male,27.56
371,male,17.55
371,male,14.2
371,male,11.89
371,male,12.1
373,male,21.74
373,male,63.34
373,male,30.52
373,male,15.52
373,male,25.25
373,male,23.1
373,male,33.46
373,male,76.34
373,male,17.99
373,male,68.58
373,male,44.77
373,male,47.15
373,male,17.04
373,male,61.76
373,male,32.06
373,male,54.08
373,male,67.68
373,male,37.64
373,male,26.06
373,male,11.83
374,male,13.43
374,male,0
374,male,0
374,male,24.65
374,male,0
374,male,0
374,male,0
374,male,29.25
374,male,0
374,male,30.22
374,male,10.52
374,male,0
374,male,0
374,male,0
374,male,60.26
374,male,15.92
374,male,0
374,male,0
374,male,23.8
374,male,60.43
375,male,49.81
375,male,43.49
375,male,61.19
375,male,56.16
375,male,33.64
375,male,43.76
375,male,50.69
375,male,20.79
375,male,44.27
375,male,9.67
375,male,47.04
375,male,22.18
375,male,41.2
375,male,8.06
375,male,41.58
375,male,34.88
375,male,38.56
375,male,3.37
375,male,0
375,male,61.83
377,male,52.15
377,male,9.1
377,male,10.67
377,male,19.12
377,male,11.11
377,male,36.72
377,male,31.36
377,male,7.27
377,male,10.62
377,male,23.23
377,male,32.44
377,male,46.19
377,male,32.8
377,male,59.51
377,male,9.67
377,male,16.26
377,male,20.93
377,male,14.63
377,male,3.01
377,male,13.69
379,male,6.66
379,male,33.48
379,male,70.68
379,male,21.16
379,male,34.65
379,male,121.82
379,male,32.05
379,male,37.2
379,male,45.38
379,male,26.65
379,male,81.11
379,male,64.78
379,male,14.01
379,male,89.33
379,male,39.12
379,male,38.35
379,male,18
379,male,13.81
379,male,50.29
379,male,41.39
380,male,75.04
380,male,48.01
380,male,120.15
380,male,29.14
380,male,72.98
380,male,59.49
380,male,81.06
380,male,106.88
380,male,13.4
380,male,65.04
380,male,18.23
380,male,90.32
380,male,53.62
380,male,50.86
380,male,18.62
380,male,32.97
380,male,16.44
380,male,103.38
380,male,57.07
380,male,57.08
380,male,90.64
380,male,60.75
380,male,103.32
380,male,54.45
380,male,91.66
381,male,3.39
381,male,37.05
381,male,0
381,male,40.68
381,male,42.29
381,male,29.09
381,male,12.34
381,male,29.45
381,male,14.3
381,male,78.69
381,male,23.29
381,male,43.12
381,male,75.6
381,male,52.68
381,male,24.73
381,male,39.92
381,male,4.75
381,male,30.08
381,male,0
381,male,5.92
382,male,26.94
382,male,24.3
382,male,61.19
382,male,16.04
382,male,5.97
382,male,13
382,male,21.83
382,male,12.46
382,male,12.31
382,male,4.01
382,male,13.82
382,male,80.67
382,male,9.43
382,male,18.6
382,male,13.04
382,male,37.93
382,male,41.63
382,male,10.25
382,male,12.76
382,male,8.62
383,male,17.22
383,male,70.79
383,male,27.8
383,male,0
383,male,27.2
383,male,46.19
383,male,54.94
383,male,45.23
383,male,54.65
383,male,37.49
383,male,27.05
383,male,17.97
383,male,32.97
383,male,36.01
383,male,42.09
383,male,88.21
383,male,31.61
383,male,1.67
383,male,16.49
383,male,29.44
385,male,21.52
385,male,63.71
385,male,164.78
385,male,103.96
385,male,135.85
385,male,44.88
385,male,46.62
385,male,95.48
385,male,32.75
385,male,105.8
385,male,11.06
385,male,135.35
385,male,108.97
385,male,48
385,male,36.59
385,male,40.29
385,male,0
385,male,78.68
385,male,108.7
385,male,112.17
386,male,10.88
386,male,9.04
386,male,3.5
386,male,31.98
386,male,16.04
386,male,3.76
386,male,6.13
386,male,5.67
386,male,3.97
386,male,11.26
386,male,11.03
386,male,44.13
386,male,18.82
386,male,7.06
386,male,13.03
386,male,20.58
386,male,25.82
386,male,4.37
386,male,29.42
386,male,12.59
390,male,76.4
390,male,163
390,male,152.91
390,male,92.47
390,male,15.04
390,male,0
390,male,41.02
390,male,0
390,male,49.86
390,male,3.57
390,male,130.01
390,male,27.86
390,male,32.52
390,male,0
390,male,9.51
390,male,0
390,male,0
390,male,42.41
390,male,0
390,male,35.79
391,male,47.02
391,male,26.75
391,male,22.52
391,male,28.64
391,male,39.15
391,male,50.94
391,male,36.13
391,male,18.09
391,male,34.86
391,male,55.16
391,male,59.22
391,male,41.19
391,male,55.65
391,male,78.73
391,male,28.94
391,male,16.89
391,male,52.13
391,male,63
391,male,56.37
391,male,63.63
392,male,41.69
392,male,28.71
392,male,36.78
392,male,19.36
392,male,37.37
392,male,18.46
392,male,35.2
392,male,15.3
392,male,28.71
392,male,27.35
392,male,138.82
392,male,58.82
392,male,83.13
392,male,145.3
392,male,147.51
392,male,1.98
392,male,64.35
392,male,45.53
392,male,162.08
392,male,111.38
395,male,96.13
395,male,14.94
395,male,29.56
395,male,112.7
395,male,89.7
395,male,40.11
395,male,0
395,male,39.48
395,male,78.67
395,male,135.92
395,male,52.42
395,male,7.64
395,male,23.34
395,male,6.81
395,male,9.34
395,male,33.57
395,male,47.35
395,male,0
395,male,76.1
395,male,15.56
397,male,12.54
397,male,17.74
397,male,0
397,male,13.28
397,male,26.31
397,male,15.07
397,male,3.36
397,male,4.82
397,male,26.21
397,male,25.78
397,male,97.95
397,male,1.49
397,male,48.11
397,male,1.68
397,male,7.63
397,male,46.35
397,male,4.74
397,male,5.15
397,male,7.93
397,male,98.3
399,male,51.78
399,male,85.31
399,male,34.94
399,male,23.74
399,male,28.89
399,male,7.36
399,male,44.82
399,male,72.67
399,male,37.15
399,male,35.1
399,male,33.66
399,male,29.27
399,male,9.5
399,male,19.69
399,male,22.37
399,male,67.49
399,male,48.6
399,male,33.18
399,male,34.82
399,male,61.17
405,male,70.2
405,male,30.43
405,male,48
405,male,20.69
405,male,21.82
405,male,46.65
405,male,41.14
405,male,26.68
405,male,45.18
405,male,20.91
405,male,48.58
405,male,42.94
405,male,89.15
405,male,25.79
405,male,6.5
405,male,54
405,male,77.75
405,male,120.87
405,male,16.65
405,male,42.62
406,male,32.48
406,male,39.06
406,male,60.49
406,male,50.5
406,male,33.92
406,male,46.93
406,male,42.18
406,male,76.09
406,male,30.54
406,male,82.15
406,male,5.59
406,male,113.81
406,male,57.34
406,male,102.75
406,male,40.86
406,male,49.12
406,male,84.69
406,male,42.88
406,male,54.43
406,male,11.53
409,male,15.38
409,male,0
409,male,12.45
409,male,59.32
409,male,20.77
409,male,60.82
409,male,19.06
409,male,52.1
409,male,3.97
409,male,32.03
409,male,74.94
409,male,16.35
409,male,18.94
409,male,13.04
409,male,0
409,male,13.64
409,male,12.44
409,male,27.45
409,male,12.6
409,male,37.46
426,male,29.31
426,male,13.8
426,male,4.03
426,male,28.91
426,male,7.72
426,male,50.86
426,male,4.47
426,male,12.55
426,male,29.81
426,male,20.27
426,male,25.06
426,male,40.53
426,male,68.36
426,male,71.33
426,male,114.16
426,male,30.23
426,male,16.01
426,male,70.92
426,male,86.71
426,male,77.61
427,male,46.49
427,male,0
427,male,44.54
427,male,11.38
427,male,130.9
427,male,1.32
427,male,76.5
427,male,24.43
427,male,27.86
427,male,3.23
427,male,18.35
427,male,13.51
427,male,18.38
427,male,38.42
427,male,36.25
427,male,42.75
427,male,6.79
427,male,130.55
427,male,4.38
427,male,23.71
437,male,60.38
437,male,32.29
437,male,0
437,male,34.91
437,male,0
437,male,17.97
437,male,96.61
437,male,19.48
437,male,3.66
437,male,18.88
437,male,99.31
437,male,47.72
437,male,50.5
437,male,0
437,male,0
437,male,7.84
437,male,24.11
437,male,32.98
437,male,71.68
437,male,3.88
439,male,20.75
439,male,34.57
439,male,40.29
439,male,98.9
439,male,83.83
439,male,25.56
439,male,5
439,male,4.79
439,male,6.24
439,male,34.85
439,male,40.82
439,male,172.59
439,male,40.52
439,male,18.6
439,male,8.53
439,male,14.84
439,male,12.07
439,male,31.77
439,male,5.11
439,male,15.98
440,male,44.43
440,male,17.28
440,male,28.44
440,male,17.33
440,male,17.16
440,male,15.07
440,male,20.99
440,male,33.98
440,male,20.07
440,male,12.86
440,male,17.36
440,male,56.02
440,male,33.91
440,male,12.92
440,male,21.62
440,male,108.34
440,male,26.49
440,male,45.97
440,male,65.79
440,male,30.98
441,male,26.12
441,male,62.67
441,male,61.22
441,male,73.34
441,male,55.77
441,male,47.42
441,male,21.72
441,male,23.17
441,male,17.83
441,male,89.25
441,male,35.5
441,male,75.02
441,male,105.69
441,male,0
441,male,65.13
441,male,93.83
441,male,54.23
441,male,16.65
441,male,6.76
441,male,43.16
443,male,23.27
443,male,3.9
443,male,6.66
443,male,15.34
443,male,4.68
443,male,5.11
443,male,6.81
443,male,7.93
443,male,9.35
443,male,3.84
443,male,30.6
443,male,4.61
443,male,0
443,male,10.64
443,male,9.36
443,male,12.94
443,male,7.19
443,male,3.49
443,male,0
443,male,0
461,male,49.85
461,male,54.75
461,male,19.86
461,male,7.36
461,male,63.72
461,male,3.19
461,male,13.27
461,male,54.5
461,male,77.58
461,male,57.29
461,male,0
461,male,30.7
461,male,0
461,male,19.24
461,male,56.45
461,male,13.45
461,male,34.64
461,male,25.37
461,male,42.96
461,male,63.77
486,male,34.62
486,male,27.82
486,male,25.56
486,male,19.6
486,male,48.61
486,male,57.03
486,male,23.74
486,male,29.72
486,male,24.11
486,male,26.17
486,male,84.2
486,male,62.97
486,male,49.7
486,male,9.3
486,male,20.1
486,male,27.69
486,male,17.55
486,male,6.35
486,male,12.46
486,male,9.44
491,male,19.42
491,male,6.67
491,male,12.47
491,male,17.97
491,male,6.84
491,male,17.72
491,male,17.09
491,male,12.97
491,male,11.24
491,male,16.27
491,male,19.78
491,male,40.92
491,male,20.23
491,male,12.49
491,male,21.73
491,male,22.51
491,male,9.69
491,male,10.13
491,male,0
491,male,11.82
492,male,0
492,male,0
492,male,2.72
492,male,19.2
492,male,8.17
492,male,42.67
492,male,12.87
492,male,0
492,male,4.36
492,male,26.62
492,male,14.33
492,male,33.76
492,male,55.47
492,male,31.51
492,male,7.45
492,male,17.38
492,male,16.44
492,male,0
492,male,47.25
492,male,59.84
502,male,5.39
502,male,52.08
502,male,55.38
502,male,78.36
502,male,105.69
502,male,8
502,male,22.54
502,male,21.46
502,male,76.31
502,male,19.94
502,male,88.13
502,male,0
502,male,35.57
502,male,31.48
502,male,32.02
502,male,32.28
502,male,11.57
502,male,2.39
502,male,17.43
502,male,22.6
505,male,60.31
505,male,61.16
505,male,69.57
505,male,25.71
505,male,11.48
505,male,8.69
505,male,41.04
505,male,21.42
505,male,3.97
505,male,13.41
505,male,35.95
505,male,48.84
505,male,32.81
505,male,45.86
505,male,17.09
505,male,107.49
505,male,16.03
505,male,5.41
505,male,28.59
505,male,99.64
508,male,55.65
508,male,175.84
508,male,171.26
508,male,150.05
508,male,137.94
508,male,21.07
508,male,5.07
508,male,166.26
508,male,138.02
508,male,108.25
508,male,24.62
508,male,142.6
508,male,149.17
508,male,45.2
508,male,48.36
508,male,132.42
508,male,63.71
508,male,36.61
508,male,5.99
508,male,114.04
509,male,58.14
509,male,78.74
509,male,0
509,male,19.5
509,male,105.91
509,male,4.73
509,male,28.96
509,male,52.27
509,male,0
509,male,27.63
509,male,22.84
509,male,22.62
509,male,76.75
509,male,12.79
509,male,102.03
509,male,29.99
509,male,10.02
509,male,21.21
509,male,49.6
509,male,29.28
513,male,62.02
513,male,8.56
513,male,29.86
513,male,48.8
513,male,12.48
513,male,34.3
513,male,0
513,male,21.72
513,male,25.63
513,male,35.78
513,male,36.97
513,male,29.53
513,male,4.83
513,male,27.56
513,male,20.91
513,male,34.08
513,male,45.69
513,male,17.44
513,male,2.04
513,male,46.19
517,male,0
517,male,0
517,male,0
517,male,0
517,male,0
517,male,0
517,male,0
517,male,0
517,male,63.64
517,male,17.56
517,male,0
517,male,20.37
517,male,0
517,male,158.93
517,male,0
517,male,6.01
517,male,0
517,male,0
517,male,26.71
517,male,0
528,male,7.3
528,male,21.62
528,male,48.52
528,male,0.95
528,male,0
528,male,34.26
528,male,24.51
528,male,24.39
528,male,5.45
528,male,21.57
528,male,0
528,male,11.99
528,male,9.34
528,male,9.64
528,male,32.21
528,male,2.68
528,male,1.83
528,male,0
528,male,3.05
528,male,0
530,male,20.55
530,male,32.06
530,male,11.98
530,male,7.44
530,male,11.49
530,male,6.92
530,male,8.01
530,male,8.96
530,male,15.14
530,male,14.81
530,male,8.63
530,male,16.96
530,male,15.36
530,male,1.32
530,male,22.08
530,male,0
530,male,12.26
530,male,37.29
530,male,106.69
530,male,38.12
531,male,74.59
531,male,3.9
531,male,155.16
531,male,54.14
531,male,79.76
531,male,35.92
531,male,77.41
531,male,3.55
531,male,45.92
531,male,58.07
531,male,27.91
531,male,58.42
531,male,5.8
531,male,0
531,male,54.02
531,male,36.9
531,male,130.71
531,male,54.33
531,male,56.3
531,male,16.63
535,male,7.48
535,male,42.07
535,male,32.89
535,male,5.14
535,male,39.23
535,male,36.08
535,male,90.27
535,male,48.46
535,male,2.24
535,male,45.48
535,male,55.51
535,male,72.62
535,male,63.62
535,male,34.87
535,male,28.98
535,male,0
535,male,47.82
535,male,42.35
535,male,53.11
535,male,68.4
551,male,74.12
551,male,18.06
551,male,27.14
551,male,23.61
551,male,53.06
551,male,10.16
551,male,11.07
551,male,109.36
551,male,35.28
551,male,13.54
551,male,152.51
551,male,44.73
551,male,30.25
551,male,6.3
551,male,23.48
551,male,16.2
551,male,37.35
551,male,58.8
551,male,78.19
551,male,0
555,male,0
555,male,50.82
555,male,3.36
555,male,43.52
555,male,11.03
555,male,10.47
555,male,0
555,male,22.09
555,male,17.13
555,male,27.73
555,male,10.98
555,male,14.27
555,male,101.93
555,male,8.06
555,male,19.19
555,male,4.18
555,male,20.36
555,male,0
555,male,80.91
555,male,8.84
559,male,4.36
559,male,23.17
559,male,18.64
559,male,17.95
559,male,16.07
559,male,13.61
559,male,14.67
559,male,41.14
559,male,16
559,male,7.36
559,male,22.49
559,male,56.63
559,male,12.55
559,male,29.72
559,male,9.14
559,male,45.6
559,male,14.46
559,male,16.78
559,male,6.19
559,male,7.22
563,male,52.15
563,male,0
563,male,127.58
563,male,76.33
563,male,39.48
563,male,86.14
563,male,144.98
563,male,104.82
563,male,63.75
563,male,88.07
563,male,63.46
563,male,0
563,male,25.7
563,male,67.59
563,male,13.64
563,male,116.26
563,male,72.82
563,male,96.63
563,male,7.33
563,male,14.41
566,male,48.3
566,male,36.68
566,male,8.08
566,male,33.11
566,male,27.88
566,male,28.54
566,male,18.92
566,male,0
566,male,67.79
566,male,58.12
566,male,100.49
566,male,80.56
566,male,80
566,male,57.89
566,male,53.36
566,male,17.05
566,male,16.22
566,male,86.36
566,male,81.76
566,male,70.28
584,male,0
584,male,72.92
584,male,21.03
584,male,21.53
584,male,7.2
584,male,77.44
584,male,10.57
584,male,51.98
584,male,10.13
584,male,0
584,male,108.7
584,male,0
584,male,12.44
584,male,20.77
584,male,27.37
584,male,3.77
584,male,17.03
584,male,87.94
584,male,2.32
584,male,20.31
589,male,152.21
589,male,0
589,male,46.15
589,male,0
589,male,0
589,male,95.89
589,male,14.94
589,male,32.47
589,male,11.53
589,male,62.99
589,male,0
589,male,45.36
589,male,66.3
589,male,0
589,male,73.98
589,male,10.2
589,male,15.78
589,male,0
589,male,0
589,male,0
595,male,19.92
595,male,6.72
595,male,4.23
595,male,20.01
595,male,16.74
595,male,37.81
595,male,11.06
595,male,13.06
595,male,27.97
595,male,36.27
595,male,14.57
595,male,39
595,male,54.29
595,male,8.12
595,male,10.76
595,male,7.14
595,male,3.48
595,male,30.45
595,male,0
595,male,37.98
596,male,141.2
596,male,63.5
596,male,33.64
596,male,75.76
596,male,41.05
596,male,81.4
596,male,51.61
596,male,35.36
596,male,45.62
596,male,81.24
596,male,23.91
596,male,108.22
596,male,41.64
596,male,78.26
596,male,69.51
596,male,25.51
596,male,54.8
596,male,69.06
596,male,81.43
596,male,78.25
630,male,84.06
630,male,62.22
630,male,62.49
630,male,71.68
630,male,107.89
630,male,72.64
630,male,0
630,male,93.35
630,male,149.67
630,male,45.7
630,male,61.35
630,male,62.56
630,male,73.49
630,male,47.16
630,male,87.19
630,male,54.71
630,male,64.39
630,male,55.75
630,male,141.64
630,male,74.63
634,male,17.25
634,male,46.75
634,male,53.09
634,male,36.78
634,male,21.51
634,male,44.26
634,male,50.1
634,male,6.07
634,male,41.5
634,male,42.82
634,male,23.61
634,male,25.19
634,male,23.94
634,male,26.82
634,male,41.15
634,male,20.27
634,male,5.59
634,male,21.36
634,male,16.64
634,male,30.45
639,male,23.05
639,male,14.27
639,male,64.3
639,male,95.37
639,male,13.46
639,male,80.45
639,male,33.92
639,male,76.02
639,male,31.97
639,male,49.78
639,male,0.03
639,male,13.04
639,male,20.32
639,male,7.34
639,male,10.06
639,male,12.42
639,male,48.77
639,male,95.42
639,male,18.89
639,male,20.12
642,male,86.13
642,male,0
642,male,0
642,male,12.79
642,male,39.45
642,male,6.27
642,male,0
642,male,58.83
642,male,0
642,male,23.75
642,male,0
642,male,71.69
642,male,38.82
642,male,39.76
642,male,15.93
642,male,28.39
642,male,117.62
642,male,37.9
642,male,39.68
642,male,75.56
646,male,5.91
646,male,37.73
646,male,16.23
646,male,35.9
646,male,35.98
646,male,55.08
646,male,19.18
646,male,24.86
646,male,29.71
646,male,4.68
646,male,51.27
646,male,45.7
646,male,70.66
646,male,18.6
646,male,15.78
646,male,59.11
646,male,34.45
646,male,6.73
646,male,2.63
646,male,14.56
703,male,35.26
703,male,25.91
703,male,12.54
703,male,49.72
703,male,22.25
703,male,30.81
703,male,9.98
703,male,31.01
703,male,28.12
703,male,21.52
703,male,26.27
703,male,22.61
703,male,29.9
703,male,7.92
703,male,62.71
703,male,7.46
703,male,48.69
703,male,31.78
703,male,43.05
703,male,22.59
705,male,0
705,male,15.93
705,male,0
705,male,0
705,male,30.78
705,male,39.37
705,male,8.21
705,male,25.27
705,male,34.22
705,male,6.49
705,male,0
705,male,0
705,male,14.93
705,male,33.24
705,male,3.52
705,male,3.16
705,male,67.93
705,male,36.04
705,male,47.67
705,male,97.27
707,male,35.71
707,male,18.77
707,male,28.03
707,male,21.89
707,male,12.7
707,male,23.69
707,male,12.42
707,male,20.42
707,male,11.58
707,male,34.66
707,male,16.03
707,male,20.82
707,male,9.29
707,male,20.78
707,male,23.9
707,male,14.6
707,male,35.55
707,male,29.43
707,male,12.52
707,male,17.55
712,male,21.33
712,male,32.84
712,male,49.47
712,male,127.73
712,male,28.47
712,male,17.73
712,male,32.83
712,male,21.22
712,male,83.21
712,male,39.47
712,male,30.27
712,male,45.38
712,male,27.58
712,male,41.13
712,male,50.03
712,male,62.21
712,male,26.18
712,male,67.37
712,male,38.14
712,male,0
714,male,59.8
714,male,37.19
714,male,37.27
714,male,14.01
714,male,42.03
714,male,45.37
714,male,35.72
714,male,29.78
714,male,20.84
714,male,44.96
714,male,11.25
714,male,76.88
714,male,56.73
714,male,46.08
714,male,9.53
714,male,42.33
714,male,34.98
714,male,33.7
714,male,66.89
714,male,35.73
716,male,80.72
716,male,60.27
716,male,66.58
716,male,27.7
716,male,73.61
716,male,133.81
716,male,94.93
716,male,14.44
716,male,44.1
716,male,26.06
716,male,116.03
716,male,128.59
716,male,78.8
716,male,79.1
716,male,35.64
716,male,93.03
716,male,59.64
716,male,72.09
716,male,35.97
716,male,93.87
721,male,65.87
721,male,88.71
721,male,44.2
721,male,34.91
721,male,27.09
721,male,8.38
721,male,25.15
721,male,35.33
721,male,26.83
721,male,32.24
721,male,54.84
721,male,32.66
721,male,47.01
721,male,54.83
721,male,11.86
721,male,45.86
721,male,42
721,male,84.26
721,male,35.02
721,male,41.58
727,male,0
727,male,15.35
727,male,0
727,male,2.57
727,male,14.45
727,male,21.09
727,male,9.87
727,male,27.83
727,male,25.1
727,male,53.2
727,male,0
727,male,19.51
727,male,50.61
727,male,36.8
727,male,36.48
727,male,23.09
727,male,13.17
727,male,25.21
727,male,48.45
727,male,25.66
730,male,144.54
730,male,26.98
730,male,72.05
730,male,17.46
730,male,25.21
730,male,77.49
730,male,53.09
730,male,27.75
730,male,80.7
730,male,39.58
730,male,0
730,male,44.97
730,male,34.71
730,male,19.74
730,male,0
730,male,52.14
730,male,12.48
730,male,5.22
732,male,36.1
732,male,8.74
732,male,23.22
732,male,10.21
732,male,0
732,male,21.38
732,male,16.58
732,male,34.52
732,male,13.05
732,male,8.13
732,male,8.97
732,male,2.78
732,male,6.2
732,male,3.82
732,male,5.53
732,male,25.41
732,male,14.67
732,male,39.48
732,male,3.81
732,male,12.01
737,male,7.11
737,male,3.92
737,male,3.87
737,male,5.18
737,male,14.87
737,male,60.18
737,male,10.86
737,male,12.29
737,male,14.51
737,male,109.06
737,male,3.19
737,male,13.85
737,male,55.35
737,male,3.32
737,male,7.61
737,male,15.93
