Trait,R_diff,sd,2.5%,97.5%,Trait_Sex
FBgn0028525,-0.063468465,0.13070350568562122,-0.3149796325,0.19011914699999985,Male
FBgn0028526,0.02254905,0.12464150850188131,-0.2308334375,0.26057024249999994,Male
FBgn0028527,-0.139407,0.12883028569343122,-0.3902402525,0.11731057499999986,Male
FBgn0028530,0.021040449999999995,0.13165722799224094,-0.2345597275,0.27778046249999994,Male
FBgn0028531,0.005878850000000005,0.12918825421110128,-0.24059165000000002,0.262462775,Male
FBgn0028532,0.004747499999999988,0.1271962742615919,-0.2445151575,0.2561544025,Male
FBgn0028533,0.0769537,0.1280014317859991,-0.177184545,0.3217729525,Male
FBgn0028534,0.13786745,0.13035120718351922,-0.121472825,0.39217492499999973,Male
FBgn0028538,0.06640146499999999,0.1251490122526488,-0.18106952499999998,0.30607317749999957,Male
FBgn0028539,0.0554486,0.12737360878142043,-0.20011573300000002,0.30151250749999986,Male
FBgn0028540,-0.08426735000000002,0.12673121341842916,-0.330417435,0.16440542,Male
FBgn0028541,0.07838640000000001,0.12595631343111943,-0.170046365,0.3219954824999999,Male
FBgn0028542,-0.047644950000000005,0.1250245402478247,-0.2900617675,0.1935870299999998,Male
FBgn0028543,0.09481865,0.13056194796085552,-0.163098375,0.343913275,Male
FBgn0028544,0.0753685,0.13019654697972577,-0.18265283249999997,0.32848524499999987,Male
FBgn0028546,-0.02920500000000001,0.1271310491251024,-0.27683981225000004,0.21722985749999998,Male
FBgn0028550,-0.09895695,0.12477431564220295,-0.3461505025,0.14812113249999997,Male
FBgn0028552,0.12090045,0.12884317019514713,-0.1321839025,0.3795145749999999,Male
FBgn0028554,-0.091094685,0.12725428872009248,-0.33950877500000004,0.15652744249999997,Male
FBgn0028560,0.106609805,0.1290993432491347,-0.15119575749999997,0.35430092749999975,Male
FBgn0028561,-0.18363165,0.1274311899866963,-0.429794825,0.06633025999999996,Male
FBgn0028562,0.15646580000000002,0.12697712783107928,-0.096910795,0.39748305,Male
FBgn0028563,0.14433425,0.12980647991390834,-0.114617565,0.3943481,Male
FBgn0028567,0.10466980000000001,0.12691768191853106,-0.15023492749999998,0.3454545349999999,Male
FBgn0028569,0.1488897,0.1284895664561218,-0.10792159749999998,0.39165737499999986,Male
FBgn0028570,0.049453650000000016,0.12932746890053848,-0.20245652249999996,0.30141978999999985,Male
FBgn0028572,-0.036275950000000015,0.1284452479251926,-0.28565973749999996,0.22235343749999983,Male
FBgn0028573,0.028525000000000002,0.12530100703177094,-0.21759934499999997,0.272106735,Male
FBgn0028577,-0.030278349999999996,0.1237341091722469,-0.2676253575,0.2148009697499999,Male
FBgn0028579,-0.0309753,0.12711428423519666,-0.2743881475,0.22426667,Male
FBgn0028581,-0.09395191,0.1260031650229738,-0.33954008750000003,0.1509288032499999,Male
FBgn0028582,-0.058043700000000004,0.12919628535156086,-0.30869905,0.19926369874999986,Male
FBgn0028583,-0.010007800000000004,0.12905441390828323,-0.26331189,0.23825361749999985,Male
FBgn0028622,9.07100000000001e-4,0.1252715525230266,-0.24214400000000003,0.24946734749999985,Male
FBgn0028644,-0.104042835,0.12386896526878081,-0.341488075,0.1393431918499999,Male
FBgn0028645,0.014807725000000004,0.12710766507140042,-0.232243385,0.2695355925,Male
FBgn0028646,-0.13279655,0.1285516673144476,-0.37844417999999996,0.12071446499999999,Male
FBgn0028647,0.08755410000000001,0.12585562808682657,-0.15981088,0.33509436,Male
FBgn0028648,0.19042995000000001,0.12897609151272849,-0.061143194999999984,0.4398180749999999,Male
FBgn0028658,-0.013276085,0.12446000415477482,-0.25714079999999995,0.22933593499999996,Male
FBgn0028662,-0.02659304805,0.12598329830943109,-0.271746995,0.21730584749999982,Male
FBgn0028663,0.0628118,0.12501560647767634,-0.1826075375,0.29933569999999987,Male
FBgn0028664,-0.015887999999999992,0.126941626765615,-0.2685990075,0.22732051999999975,Male
FBgn0028667,0.048232899999999995,0.12327698933623818,-0.1974390425,0.2912550749999999,Male
FBgn0028668,0.07545089999999999,0.12508242930937488,-0.17087203075000001,0.315631925,Male
FBgn0028669,-0.11042365000000001,0.1279949320931909,-0.3599308,0.14512362374999999,Male
FBgn0028670,-0.012503505,0.12707623320848735,-0.2629713975,0.23820678499999945,Male
FBgn0028671,0.09001780000000001,0.12823630268396902,-0.1665393175,0.34333553999999994,Male
FBgn0028675,-0.08309682500000001,0.13454841817834196,-0.344602495,0.17925922949999995,Male
FBgn0028683,0.027465850000000007,0.12541448828966004,-0.21820111249999996,0.26988796249999986,Male
FBgn0028684,0.1606917,0.12583381952965647,-0.09298983749999999,0.4004384249999998,Male
FBgn0028685,-0.024600900000000005,0.12907646663637518,-0.28204704499999994,0.21977655249999983,Male
FBgn0028686,-0.037931599999999996,0.12845233120958152,-0.2881113249999999,0.2148591,Male
FBgn0028687,-0.04631969999999999,0.13001745904231968,-0.29913749749999996,0.20467037249999992,Male
FBgn0028688,0.124259187,0.12475988235112906,-0.12192934875,0.36711004999999985,Male
FBgn0028689,0.06971175,0.12777255204274277,-0.1842459525,0.3197256675,Male
FBgn0028690,0.04179416,0.12372426684383811,-0.19956864,0.286249415,Male
FBgn0028691,0.1774079,0.12507212495470205,-0.071155345,0.41930202499999997,Male
FBgn0028692,0.09031503699999999,0.1265803947244407,-0.15717449749999995,0.3377259999999999,Male
FBgn0028693,0.06533695,0.1278707801094246,-0.18483289749999998,0.31362703249999996,Male
FBgn0028694,-0.09284,0.12892633034119533,-0.346873475,0.1543026375,Male
FBgn0028695,0.16451025000000002,0.1260412829138662,-0.0852827725,0.41290379999999993,Male
FBgn0028697,0.05466235,0.1257049551741886,-0.19150926999999998,0.30109309999999995,Male
FBgn0028699,-0.10120581000000001,0.12356926320868306,-0.34575727500000003,0.14648973249999997,Male
FBgn0028700,-0.09278908,0.1269476880545822,-0.342584075,0.15729685999999984,Male
FBgn0028703,-0.036125985,0.12296712167646252,-0.27654463249999994,0.20707900499999998,Male
FBgn0028704,-0.053866899999999995,0.12467866982224715,-0.29188976750000006,0.18973871499999992,Male
FBgn0028707,-0.06818335,0.12689373692075936,-0.31645683999999996,0.1760661475,Male
FBgn0028708,-0.030555075,0.1275756788804544,-0.27709515100000004,0.21522997999999974,Male
FBgn0028717,-0.084345895,0.12805133747603184,-0.33299612,0.17171206749999973,Male
FBgn0028734,-0.11501330500000001,0.12881282934461216,-0.36425245000000006,0.13693000499999997,Male
FBgn0028737,0.3479295,0.1233732220491705,0.10116215325,0.5838892999999997,Male
FBgn0028740,-0.023784800000000005,0.13141630628470863,-0.285098725,0.2377407374999998,Male
FBgn0028743,0.0865765,0.12607298839526487,-0.15874696249999998,0.3327027525,Male
FBgn0028744,0.20567455,0.12865631693756785,-0.055479142499999995,0.4514554499999998,Male
FBgn0028746,0.02177215000000001,0.1257397993520543,-0.22550231,0.2711396091249999,Male
FBgn0028789,-0.11791884999999999,0.12449722173754471,-0.35472842499999996,0.132534625,Male
FBgn0028833,0.26043674,0.12179233551998984,0.022890405000000013,0.4950348249999999,Male
FBgn0028836,0.18600145,0.12457818042323171,-0.06620946500000001,0.42330287499999963,Male
FBgn0028837,0.07619110000000001,0.12778547594679213,-0.17630564999999998,0.32171170749999994,Male
FBgn0028838,-0.10159565000000001,0.12530210331665917,-0.34134612500000006,0.1464287199999999,Male
FBgn0028841,0.0056295000000000095,0.12458276519729246,-0.23727057,0.24802292424999997,Male
FBgn0028844,-0.1768906,0.1240447315487788,-0.4146685575,0.06735584875,Male
FBgn0028847,-0.018621099999999995,0.13203598301765493,-0.28037685000000007,0.2387431224999999,Male
FBgn0028848,-0.0921260025,0.12663734762429665,-0.337503,0.15799298499999995,Male
FBgn0028850,-0.127829405,0.12740786851290448,-0.3733454925,0.12522436424999991,Male
FBgn0028852,-0.06714275,0.1257402995112091,-0.3117802825,0.18095227249999954,Male
FBgn0028853,0.14005855,0.12427936656720474,-0.10483973249999999,0.38001060249999985,Male
FBgn0028855,0.0036149000000000008,0.13398898047740193,-0.2606435425,0.2623804774999999,Male
FBgn0028856,-0.04665535,0.12757487843626852,-0.2898526925,0.20386804749999998,Male
FBgn0028857,0.13409445,0.12166046873191272,-0.1005237175,0.373917725,Male
FBgn0028858,-0.02775225,0.12844053974274677,-0.2749971,0.22740474749999998,Male
FBgn0028862,-0.148220215,0.12614750266000627,-0.392833675,0.10129103124999995,Male
FBgn0028863,-0.0026353999999999995,0.12597025671058182,-0.2436707025,0.24562594499999996,Male
FBgn0028866,-0.065461245,0.12754293036730155,-0.3120613795,0.18573193000000002,Male
FBgn0028867,-0.098780185,0.12719290805315583,-0.35135595,0.1531754824999999,Male
FBgn0028868,0.05593915,0.1284249171364223,-0.19913621250000002,0.304657575,Male
FBgn0028870,-0.05942809999999999,0.1290464295155569,-0.3052595775,0.1984843357499999,Male
FBgn0028871,0.07662250000000001,0.12652543780647021,-0.17274653750000002,0.31857852,Male
FBgn0028872,0.0164445,0.1261705758322438,-0.22174747899999997,0.2684321024999998,Male
FBgn0028875,0.043968099999999996,0.12555571738377874,-0.20272990000000002,0.2918215475,Male
FBgn0028878,-0.06652455,0.1285315733312743,-0.314389925,0.1868317699999999,Male
FBgn0028879,-0.040445085,0.12719105095421324,-0.29008969,0.2115987425,Male
FBgn0028880,-0.03889265,0.1250200986785472,-0.28628335750000006,0.20956503749999986,Male
FBgn0028884,0.0614396,0.1257959023702553,-0.18102369,0.30484170499999996,Male
FBgn0028886,-0.05561235,0.1276683590911444,-0.3059983499999999,0.19700739499999972,Male
FBgn0028887,-0.0012025000000000004,0.1266768615024427,-0.24371295075,0.248964555,Male
FBgn0028888,0.1134075,0.12691468426331456,-0.1356597925,0.35716036999999995,Male
FBgn0028892,-0.1351313,0.12857037823960693,-0.37942995,0.128137815,Male
FBgn0028893,-0.03541055,0.13108916453450078,-0.2901558325,0.22558022499999994,Male
FBgn0028894,0.18368145000000002,0.12375974201646536,-0.06211472499999999,0.42266558499999995,Male
FBgn0028895,-0.0864126,0.1264352698298613,-0.331258455,0.16172867249999995,Male
FBgn0028896,0.0526459014,0.12862019638388406,-0.201526225,0.29658603749999995,Male
FBgn0028897,-0.16192185,0.12343191281686251,-0.401819875,0.08515196999999997,Male
FBgn0028899,-0.022021350000000002,0.12745862171236544,-0.274172445,0.22468605499999997,Male
FBgn0028900,-0.017309599999999994,0.12749063052027165,-0.267347585,0.23340186249999997,Male
FBgn0028901,-0.02273915,0.12556749994320007,-0.270985985,0.21966300999999996,Male
FBgn0028902,-0.12749159999999998,0.12918761312302057,-0.381361,0.13291806749999976,Male
FBgn0028903,-0.05623965,0.13008221639832257,-0.31574683499999995,0.20091092999999968,Male
FBgn0028913,0.00846560000000001,0.12575638065377678,-0.2424238725,0.25557010999999974,Male
FBgn0028916,0.09681455,0.12517710253438624,-0.1473748,0.34113942499999955,Male
FBgn0028919,0.06752405,0.12864384882248384,-0.19110654397500002,0.3133852124999998,Male
FBgn0028920,0.115679491,0.12564180414308035,-0.13283579799999998,0.35924074999999994,Male
FBgn0028926,0.02615145000000001,0.12496968079634384,-0.22507066,0.2736855375,Male
FBgn0028931,0.0361819,0.1265835068828626,-0.2189502175,0.28116376249999997,Male
FBgn0028932,0.0018560314999999967,0.12817920384363898,-0.24731517999999997,0.2528397874999999,Male
FBgn0028935,-0.09492885000000001,0.12499081296892667,-0.33859647000000004,0.14996946249999998,Male
FBgn0028936,-0.038393895,0.13303311315730693,-0.296788875,0.22306172499999988,Male
FBgn0028938,0.04444324999999999,0.12549912169328845,-0.20323280894499998,0.28743551399999995,Male
FBgn0028939,-0.012541300000000002,0.12993552735875946,-0.26655665,0.24490831749999997,Male
FBgn0028940,-0.09888754999999999,0.1290895654656212,-0.348124375,0.15693187499999975,Male
FBgn0028941,0.09658155,0.12773729191076558,-0.1591709315,0.3407892325,Male
FBgn0028942,0.005734150000000002,0.1276100890376229,-0.245120695,0.2548719999999998,Male
FBgn0028943,-0.042124175,0.12852586056387172,-0.29725745000000003,0.20877846999999988,Male
FBgn0028944,0.133037,0.12804875680462646,-0.11624327999999999,0.386613215,Male
FBgn0028945,-0.014428150000000008,0.12637967031401512,-0.269195255,0.23056241999999993,Male
FBgn0028946,-0.16350805000000002,0.12679350468192896,-0.40588715,0.09545410449999982,Male
FBgn0028947,0.039175866000000004,0.12700593523836667,-0.20783253725,0.28827712749999995,Male
FBgn0028948,0.091897995,0.12143910196705501,-0.1428577525,0.3334798749999999,Male
FBgn0028949,0.11187224999999999,0.12808792049608608,-0.1446429625,0.36111479999999996,Male
FBgn0028950,0.18970895,0.1220606941155308,-0.05041719799999998,0.4264290899999997,Male
FBgn0028952,-0.12264485,0.12567109143037175,-0.36605941249999996,0.12530607199999994,Male
FBgn0028953,0.0016754999999999964,0.12577534757820033,-0.24599072000000002,0.24880743499999974,Male
FBgn0028955,0.2692613,0.12299648999882827,0.021623050000000005,0.5077041999999999,Male
FBgn0028956,0.22623405000000002,0.12269890711917616,-0.016604247499999992,0.4634240499999997,Male
FBgn0028962,0.058744199999999996,0.12714484524622713,-0.1930185325,0.3065000774999999,Male
FBgn0028963,0.027656950000000003,0.12935286991745035,-0.2227672325,0.2784113999999999,Male
FBgn0028965,2.701149999999996e-4,0.12575462741422574,-0.2469632825,0.24924470999999998,Male
FBgn0028968,0.18516224999999997,0.12475051801184037,-0.0571225975,0.42625672499999995,Male
FBgn0028969,0.07400314499999999,0.12705254221984316,-0.17975967250000002,0.32161812499999987,Male
FBgn0028970,0.036533550000000005,0.1252122285881557,-0.21170866749999998,0.28190267749999987,Male
FBgn0028978,-0.11429450000000001,0.12573809852314027,-0.36346336749999997,0.12865174999999993,Male
FBgn0028979,-0.17916488000000003,0.12411567882808998,-0.42333855,0.06320734699999997,Male
FBgn0028980,0.0873064,0.1288074111924553,-0.16978146999999996,0.33632325249999995,Male
FBgn0028982,0.26737374999999997,0.12470888029074191,0.012969941625000004,0.5043765749999999,Male
FBgn0028983,0.056350265,0.12517124438519814,-0.1901288475,0.30176814999999985,Male
FBgn0028984,0.1074434,0.12824496473254002,-0.1498740425,0.35249623499999994,Male
FBgn0028986,0.03977460000000001,0.12548678047720796,-0.2044645425,0.2857620149999999,Male
FBgn0028987,-0.052802249999999995,0.12171965960579678,-0.29243645,0.1880095474999999,Male
FBgn0028988,-0.0175815,0.12702937720070784,-0.26553982,0.23315704499999998,Male
FBgn0028990,0.1261083,0.13096731680085422,-0.13123063999999998,0.3830067749999999,Male
FBgn0028991,-0.18648625000000002,0.12587761319279242,-0.43016234999999997,0.06270917249999988,Male
FBgn0028992,0.0713162,0.1257799673796799,-0.176518635,0.31484741749999984,Male
FBgn0028996,-0.1398336,0.12857951942198959,-0.38492005,0.11869426999999981,Male
FBgn0028997,0.140144005,0.12934765634452486,-0.11523120749999997,0.39239771749999997,Male
FBgn0028999,0.021781150000000006,0.12826847553063817,-0.228584015,0.27387902499999994,Male
FBgn0029002,-0.028926499999999994,0.12388949020785263,-0.26751878000000007,0.21541533999999996,Male
FBgn0029003,-0.0523705,0.1255957992294558,-0.29513327500000003,0.19073987249999985,Male
FBgn0029006,0.031501590999999995,0.12666400609529135,-0.21964225,0.27646973999999924,Male
FBgn0029067,0.07837250000000001,0.12917125037595836,-0.17460158750000002,0.3343456699999998,Male
FBgn0029079,0.091482285,0.1250946555305812,-0.1549975425,0.3331470524999997,Male
FBgn0029082,-0.11027904999999999,0.12603179151766472,-0.3513246,0.1417383574999999,Male
FBgn0029084,-0.1006203,0.12749763892756566,-0.35140626,0.14592198999999983,Male
FBgn0029088,-0.19370005,0.1257281931644812,-0.437758,0.05719310999999998,Male
FBgn0029091,-0.0669074,0.12590646175118847,-0.30914822500000005,0.17735216999999995,Male
FBgn0029092,0.061865865,0.1290000495964857,-0.19003599825,0.30947014249999977,Male
FBgn0029093,0.017278200000000004,0.12749607987469586,-0.23577755249999996,0.26831952000000003,Male
FBgn0029094,-0.11464505,0.12819030420608263,-0.35505316000000003,0.14160586175,Male
FBgn0029095,0.092666425,0.12832456863545014,-0.16631471250000002,0.34532567499999994,Male
FBgn0029105,-0.01093251,0.12539565683343062,-0.25487978250000004,0.23388267999999998,Male
FBgn0029113,0.0907381,0.12539037471473305,-0.1503524975,0.33602352499999993,Male
FBgn0029114,0.13553130600000002,0.12935917722034923,-0.118503430375,0.38260742499999995,Male
FBgn0029117,-0.009035265,0.1276863454784305,-0.25163015,0.24792651499999993,Male
FBgn0029118,0.046181799999999995,0.12771515391358637,-0.211169785,0.2920374474999999,Male
FBgn0029121,-0.026699550000000002,0.12713529458211364,-0.27542572249999997,0.21894858749999993,Male
FBgn0029123,-0.14243070000000002,0.13117606564850823,-0.39026096749999994,0.12080754749999978,Male
FBgn0029131,-0.13621234999999998,0.1262527926091664,-0.376210775,0.11843041499999991,Male
FBgn0029133,0.04088595000000001,0.1298333090904702,-0.21894215,0.2887410474999999,Male
FBgn0029134,0.12354604999999999,0.12761870656469693,-0.13154767750000002,0.36947475,Male
FBgn0029137,-0.16816501500000003,0.1284341575138555,-0.40636972499999996,0.09112608999999997,Male
FBgn0029147,0.09850605000000001,0.12720520764306104,-0.15798897750000002,0.3452101875,Male
FBgn0029148,0.0094833,0.12648090866395872,-0.238826915,0.2522399174999998,Male
FBgn0029152,0.003438199999999999,0.12806582721324683,-0.24719318925,0.2517320079999999,Male
FBgn0029153,-0.06471859999999999,0.13003810359696188,-0.3161296125,0.18694870749999992,Male
FBgn0029154,-0.04325215,0.12780216621417653,-0.2965843425,0.20595168999999994,Male
FBgn0029155,-0.04450849999999999,0.129052277961541,-0.292800215,0.20665452999999992,Male
FBgn0029157,-0.0819481,0.12640993406706078,-0.33623673,0.16488796424999994,Male
FBgn0029158,0.07883000000000001,0.1251356490510302,-0.1720314725,0.32181282499999997,Male
FBgn0029161,-0.020550099999999998,0.12829426529522897,-0.26573312,0.2304860699999998,Male
FBgn0029167,0.019562124999999993,0.1253331132015476,-0.23220814499999998,0.2605246024999999,Male
FBgn0029170,0.116267755,0.1280584461222731,-0.1281824925,0.3720029999999999,Male
FBgn0029172,0.0815167,0.13462383231140684,-0.18495447999999998,0.34685744999999996,Male
FBgn0029174,0.13756285,0.13043639962037987,-0.11627599749999999,0.39270725,Male
FBgn0029176,0.13451970000000002,0.12321247780390025,-0.10550094999999998,0.37284410749999997,Male
FBgn0029501,-0.029230500000000006,0.12762223902290973,-0.278689185,0.22379983999999992,Male
FBgn0029502,-0.02694103,0.1287220484756505,-0.277133275,0.226917181575,Male
FBgn0029503,0.018074200000000006,0.12634027758581715,-0.2282279025,0.26580484249999986,Male
FBgn0029504,-0.0788042,0.12521525686034315,-0.3218013425,0.16791568499999998,Male
FBgn0029506,0.19727675,0.12829905135705064,-0.05665444249999999,0.44550199999999995,Male
FBgn0029507,0.16542343999999998,0.12621603683133426,-0.08663545924999999,0.415756125,Male
FBgn0029508,-0.041735400000000006,0.13130562763434311,-0.3021104175,0.2136939699999999,Male
FBgn0029512,-0.03065260000000001,0.12489150812982484,-0.267593075,0.21536364524999976,Male
FBgn0029514,0.1940267,0.12125656103250944,-0.0478318425,0.42661603499999995,Male
FBgn0029518,-0.07679949999999999,0.12482882425824518,-0.32268382249999994,0.16675339999999997,Male
FBgn0029521,-0.07157650000000002,0.12286103920927896,-0.3157251825,0.16994409749999997,Male
FBgn0029523,-0.1274546,0.12363307901052159,-0.3620372975000001,0.12438511499999992,Male
FBgn0029524,0.045106549999999995,0.12606973577221656,-0.20854232999999997,0.285380825,Male
FBgn0029525,-0.08229005,0.1303752425143982,-0.33835743999999995,0.17892413499999998,Male
FBgn0029526,0.1334437,0.12866152950997528,-0.12214383250000001,0.37777617499999994,Male
FBgn0029529,0.021709950000000002,0.1270026836692797,-0.224315452,0.26739451999999975,Male
FBgn0029531,-0.08810200000000001,0.12552765013109618,-0.333599225,0.15598216750000002,Male
FBgn0029532,-0.10927645,0.12328987251283523,-0.35113166749999997,0.1290716249999997,Male
FBgn0029535,-0.04201450000000001,0.12601449388058836,-0.2819118399999999,0.20448982499999996,Male
FBgn0029539,0.025697274999999995,0.12899187362232623,-0.23182358749999998,0.2758658715,Male
FBgn0029552,0.10398155,0.1264410539760994,-0.14471608749999998,0.34890943499999993,Male
FBgn0029568,0.017897200000000002,0.1281285516412648,-0.23871174750000002,0.2616698344999998,Male
FBgn0029573,-0.06336495,0.128669000433926,-0.317995945,0.1814466754999999,Male
FBgn0029580,0.11980149999999999,0.12317990690019964,-0.12526337499999998,0.35573404249999996,Male
FBgn0029587,0.04519195,0.1254602813864661,-0.20719536,0.2937055575,Male
FBgn0029588,0.053848725,0.12715774916173575,-0.20240621174999998,0.30500911999999997,Male
FBgn0029589,0.0082245,0.1282898044040893,-0.247580065,0.25996360249999995,Male
FBgn0029590,-0.05512285,0.12855286400766117,-0.3020824695,0.19484106175,Male
FBgn0029594,0.0945464,0.13042934228911907,-0.16566489999999998,0.34720807500000006,Male
FBgn0029596,-0.031455399999999994,0.1283349328834237,-0.2795551075,0.2158707749999996,Male
FBgn0029603,-0.08612990000000001,0.12541187961870812,-0.3241417,0.16162360249999988,Male
FBgn0029606,-0.10409615,0.125956574690035,-0.3499643,0.14478654999999996,Male
FBgn0029608,0.062791745,0.12742573769909277,-0.18584378999999998,0.30658597,Male
FBgn0029629,0.074279446,0.12859842771668722,-0.1797614375,0.3229074499999997,Male
FBgn0029639,0.016652148500000002,0.1244809965851734,-0.2291147925,0.2631649999999999,Male
FBgn0029642,-0.1839772,0.12294091331025812,-0.4219548,0.06380837499999989,Male
FBgn0029643,-0.055793195000000004,0.12834599210187503,-0.30847645,0.19572458249999997,Male
FBgn0029644,0.07474009999999999,0.12615526862667942,-0.17389754000000002,0.3176600049999998,Male
FBgn0029645,0.047612550000000003,0.12803525704262447,-0.2010811125,0.29729524999999996,Male
FBgn0029646,0.1455495,0.1276036837120131,-0.10438294999999999,0.39494612499999987,Male
FBgn0029647,0.061098929999999996,0.12777491363794852,-0.19124593249999997,0.3105392949999999,Male
FBgn0029648,-0.14573845,0.12673232266232987,-0.38861308249999993,0.11329643749999994,Male
FBgn0029649,-0.26879258500000003,0.12334383226040309,-0.50573935,-0.02101697500000004,Male
FBgn0029656,-0.057414675,0.12892860193571645,-0.307321165,0.19646470999999996,Male
FBgn0029657,-0.06621335,0.1295572466175669,-0.31825458,0.18724574499999996,Male
FBgn0029658,-0.054363800000000004,0.12591555529241288,-0.29540455499999996,0.19658554724999994,Male
FBgn0029659,0.00618529,0.13006211057486353,-0.24775083375,0.25239011,Male
FBgn0029660,-0.041617850000000005,0.12866445321601536,-0.2956915375,0.20471725249999995,Male
FBgn0029661,-0.009557000000000003,0.12300216160313665,-0.25056655,0.23321496999999997,Male
FBgn0029662,-0.11698744999999999,0.13008991389029523,-0.373783875,0.13467526674999997,Male
FBgn0029663,0.09627165,0.12862178239326785,-0.15750290667499997,0.34490154999999995,Male
FBgn0029664,-0.11112464999999999,0.12625683801334808,-0.35659825749999996,0.1435916124999999,Male
FBgn0029665,0.05441729,0.12421996004492196,-0.18817846249999998,0.29707972499999996,Male
FBgn0029666,0.011474650000000003,0.126547638441872,-0.23456666499999998,0.2574589399999998,Male
FBgn0029667,-0.19203585,0.12428312391547959,-0.42834406999999997,0.056953934999999824,Male
FBgn0029669,0.034631645,0.12651710711427563,-0.2146461775,0.2791037899999999,Male
FBgn0029672,0.100713726,0.13061565006761147,-0.155423582,0.34790932749999987,Male
FBgn0029676,-0.005407509499999999,0.12623404781432426,-0.25590707749999997,0.23831673749999988,Male
FBgn0029679,0.0188075,0.12873913661851763,-0.23407439749999998,0.2744054075,Male
FBgn0029681,0.21074199999999998,0.12330422279089423,-0.03810880025,0.4456079249999998,Male
FBgn0029685,-0.03848694999999999,0.12773766067080009,-0.286864135,0.21061952999999978,Male
FBgn0029686,-0.083791105,0.12484927283685085,-0.32561402500000003,0.16237970249999997,Male
FBgn0029687,-0.13906635,0.1298704365622715,-0.38807182500000004,0.11276017749999992,Male
FBgn0029688,0.07940624999999998,0.1286424909403617,-0.17729766249999998,0.32438792499999997,Male
FBgn0029689,-0.0473449,0.12439073395637272,-0.28835633,0.19568211,Male
FBgn0029690,-0.05957237,0.12674454048218742,-0.3086295275,0.18934582749999967,Male
FBgn0029693,-0.135625175,0.12848326860198694,-0.3851391225,0.1211781774999999,Male
FBgn0029694,-0.0285377,0.12587164602179104,-0.27705839250000003,0.21612933749999969,Male
FBgn0029696,-0.033644135000000006,0.12705738203347824,-0.27938747999999997,0.21551263249999988,Male
FBgn0029697,-0.0500755,0.12447268681821631,-0.2894524925,0.1876198475,Male
FBgn0029700,-0.0959757,0.12967812645728832,-0.34945345,0.15737802749999966,Male
FBgn0029701,0.13539045,0.12513856453976568,-0.10540561674999999,0.38521412499999985,Male
FBgn0029702,-0.0784497,0.12828403628759996,-0.331602225,0.17163485074999998,Male
FBgn0029703,0.1295115,0.130280503258988,-0.12908340249999997,0.3797450525,Male
FBgn0029705,0.013106985000000005,0.12918448859217552,-0.24373082499999998,0.26226362249999996,Male
FBgn0029706,-0.0707121,0.12471234791388355,-0.3093466125,0.17771221,Male
FBgn0029707,-0.24595065,0.1231735797992421,-0.48065945,8.630724999999825e-5,Male
FBgn0029708,0.014059465000000007,0.13173706502482557,-0.244936315,0.2686995424999998,Male
FBgn0029709,0.23557050000000002,0.12354830447071939,-0.011386239499999987,0.4690830249999999,Male
FBgn0029710,-0.036648814,0.13025928902002887,-0.2909916725,0.21841122249999986,Male
FBgn0029711,-0.006942499999999997,0.1258933231211618,-0.25659708000000003,0.24231688749999994,Male
FBgn0029712,0.0492613,0.1274552920031443,-0.20000297499999997,0.2991831,Male
FBgn0029713,-0.119261635,0.12590614535403785,-0.36298393174999993,0.12487636499999992,Male
FBgn0029714,-0.1041063,0.12640504237608274,-0.34555603300000004,0.14452858749999983,Male
FBgn0029715,-0.0482597,0.12786285615656764,-0.30594895000000005,0.20388710999999998,Male
FBgn0029716,0.066169,0.13017130671868202,-0.19003443499999997,0.32025524,Male
FBgn0029717,0.028485849999999993,0.12808322072192194,-0.22161441249999997,0.27765545999999985,Male
FBgn0029718,0.17645005,0.1254444231560074,-0.0702975925,0.4175631675,Male
FBgn0029719,0.015096300000000003,0.12457114314987462,-0.23233716749999997,0.2552871075,Male
FBgn0029720,-0.043846,0.12386282429893533,-0.28696796,0.20147128999999983,Male
FBgn0029722,-0.08726455,0.12831904790344378,-0.3398757375,0.16593333749999992,Male
FBgn0029723,-0.14784185,0.12579864996612589,-0.39220527499999996,0.10015859749999931,Male
FBgn0029724,0.007658399999999999,0.12650652102038903,-0.23992156650000002,0.25899749949999995,Male
FBgn0029725,0.0042506,0.12768759413910225,-0.245338175,0.2542595724999999,Male
FBgn0029726,0.04064304,0.12554887483001997,-0.2017783325,0.2860142799999999,Male
FBgn0029727,-0.17092995,0.1260290167411809,-0.412707025,0.08625435949999996,Male
FBgn0029728,0.08945320000000001,0.12484883559363277,-0.15577507249999997,0.33452271677499995,Male
FBgn0029729,0.009597150000000004,0.12822175518136103,-0.24029729249999998,0.26265222499999974,Male
FBgn0029730,-0.027297599999999995,0.12210318904043611,-0.26805795499999996,0.211026475,Male
FBgn0029733,0.046874509999999994,0.13086647700079787,-0.210034437,0.3056767624999999,Male
FBgn0029736,0.021707799999999996,0.12762001338253115,-0.22811410499999998,0.27184119999999984,Male
FBgn0029737,0.1075297,0.12601369916281685,-0.1389169115,0.3552164475,Male
FBgn0029740,0.176203285,0.12379569838762657,-0.07402148499999998,0.41299242,Male
FBgn0029745,-0.12980348,0.12541977323429124,-0.36963687749999996,0.11511257699999997,Male
FBgn0029746,-0.2296296,0.12745821110062053,-0.4739144325,0.02087036249999984,Male
FBgn0029747,-0.04521925,0.12374362764693941,-0.2890011475,0.19458275975,Male
