Trait,R_overall,sd,2.5%,97.5%,Trait_Sex
FBgn0030067,-0.14093792500000002,0.062132389870874244,-0.2611941,-0.017252587500000013,Male
FBgn0030071,-0.049012202500000004,0.06226853962897108,-0.17068785,0.07477976999999988,Male
FBgn0030073,-0.12201337500000001,0.062386780056930824,-0.24137111249999998,0.0038505507499998876,Male
FBgn0030074,0.13540524999999998,0.0630224666159011,0.010278752499999997,0.25772297499999997,Male
FBgn0030077,0.06870545,0.06177437457983502,-0.05269739375000001,0.18984970874999996,Male
FBgn0030078,-0.023903672500000004,0.06252272747526033,-0.1464365,0.09564845625,Male
FBgn0030081,0.013133075000000003,0.06424385031832236,-0.11526171049999999,0.13782397875,Male
FBgn0030082,-0.07918085,0.06311601788483842,-0.20119086249999998,0.04544652249999998,Male
FBgn0030085,-0.041325355,0.06451591987911194,-0.16366281375,0.08884077124999983,Male
FBgn0030086,0.024277192499999996,0.06403793414211993,-0.10251015499999999,0.14880483125,Male
FBgn0030087,-0.013851217000000002,0.06347756117123345,-0.137184542,0.1108209475,Male
FBgn0030088,-0.055222025,0.06289782521354231,-0.17613741249999998,0.06915308624999998,Male
FBgn0030089,-0.067969425,0.06335745814408472,-0.19088224999999998,0.056118086249999956,Male
FBgn0030090,-0.056562575000000004,0.06311904510859041,-0.18065777500000002,0.06838445874999999,Male
FBgn0030091,-0.1236213,0.0647741702394186,-0.2496807,0.005258568999999929,Male
FBgn0030092,-0.014593974999999997,0.06439434600012944,-0.13925924875,0.11322348374999985,Male
FBgn0030093,-0.049244745000000006,0.06389916039435513,-0.17100662500000002,0.07940381749999999,Male
FBgn0030096,0.036516900000000005,0.06268295902026572,-0.0898065675,0.16278199999999993,Male
FBgn0030097,-0.035993725000000004,0.06296036626405876,-0.15673653750000002,0.08970157474999998,Male
FBgn0030098,-0.063807,0.06322254436971018,-0.18910348124999998,0.06088458624999994,Male
FBgn0030099,0.0035550175000000003,0.06287469227664995,-0.12343286375,0.12604542249999998,Male
FBgn0030100,0.0423403725,0.06385222064316858,-0.08473590175,0.16583104249999994,Male
FBgn0030101,-0.115709175,0.06340229306075118,-0.23837136250000002,0.009621581249999907,Male
FBgn0030102,0.055597499999999994,0.06277045168225935,-0.069192435,0.17517405,Male
FBgn0030103,-0.060758285,0.0627332493957363,-0.18182273499999999,0.06521582874999995,Male
FBgn0030104,-0.063920375,0.06600517850378931,-0.19260694999999997,0.0656442437499999,Male
FBgn0030105,0.05753589,0.06384483468020329,-0.07142882125,0.18138870999999998,Male
FBgn0030107,-0.06644597499999999,0.06226894079926604,-0.18626225,0.056414392499999994,Male
FBgn0030108,0.010196799999999999,0.0638567962629452,-0.11737735125,0.13552701999999991,Male
FBgn0030109,0.006453925000000003,0.06250973281768248,-0.113874398875,0.13193108749999996,Male
FBgn0030114,-0.0633426625,0.06562442931805963,-0.19092806250000002,0.06465144124999993,Male
FBgn0030116,0.03523305,0.06254940214589219,-0.08908944375000001,0.1573655525,Male
FBgn0030117,-0.12873764999999998,0.0638782668656981,-0.2510550125,5.932499999996468e-5,Male
FBgn0030120,-0.08627105000000002,0.062215830675151344,-0.207789025,0.03572893999999987,Male
FBgn0030121,0.020891945000000002,0.06415807743122257,-0.10501749375,0.1444583699999999,Male
FBgn0030122,-0.004518399999999999,0.062130027851280724,-0.12452393249999998,0.11807860062499995,Male
FBgn0030136,-0.138498525,0.06130842801376356,-0.2551810875,-0.013873898750000052,Male
FBgn0030137,0.030091575000000002,0.06532496604670758,-0.10069772875,0.15873212749999996,Male
FBgn0030141,0.0429449375,0.06282477190085856,-0.08065142803999999,0.16528896624999997,Male
FBgn0030148,0.030079880000000003,0.06174161082262326,-0.09258560874999999,0.14990762625,Male
FBgn0030151,0.037017575,0.06494912948665651,-0.092917189,0.1622838875,Male
FBgn0030156,-0.008575685000000001,0.06166126566392258,-0.131626394875,0.110332818375,Male
FBgn0030157,0.02976827,0.06356023322086506,-0.095151785,0.15690723749999994,Male
FBgn0030158,-0.1209767575,0.060728717095902524,-0.23710707499999997,-0.002017627500000004,Male
FBgn0030159,-0.08266825,0.06315703421361454,-0.20464930000000003,0.04250265475,Male
FBgn0030160,-0.024454225,0.0637979090167503,-0.14892085374999997,0.10204735999999995,Male
FBgn0030161,0.06055375,0.06356221718267287,-0.06555335375,0.18364771249999995,Male
FBgn0030162,0.025625825,0.06278503195871939,-0.10092804125,0.14630555124999997,Male
FBgn0030163,0.085657075,0.06304586858098166,-0.03927149125,0.2058837075,Male
FBgn0030164,-0.0186469,0.06244976978729426,-0.13915953625,0.10330853999999999,Male
FBgn0030167,0.04940850000000001,0.06279924791151346,-0.073666134625,0.1716823325,Male
FBgn0030170,0.024699807499999997,0.06390305061712802,-0.10085774249999999,0.15061776249999997,Male
FBgn0030174,-0.0122689,0.06381839552303087,-0.13566994999999998,0.11214541749999998,Male
FBgn0030177,-0.06183732499999999,0.06328876674810381,-0.18465830500000002,0.06305250499999986,Male
FBgn0030178,-0.03503357,0.0644208264527409,-0.16077672750000002,0.09160977874999991,Male
FBgn0030181,0.09868437499999999,0.0640432506184144,-0.0285709975,0.22054853749999995,Male
FBgn0030183,0.005220000000000002,0.06386182140507828,-0.12026491674999999,0.12963374749999995,Male
FBgn0030186,0.075705035,0.064112721791227,-0.054302323875,0.19823153749999983,Male
FBgn0030187,-0.056227242499999996,0.06468563040640092,-0.1811299625,0.07244406374999997,Male
FBgn0030189,0.010555325,0.06385035140178803,-0.11476622749999998,0.1356141199999999,Male
FBgn0030191,-0.03278645,0.0650136402818694,-0.160861225,0.09652621749999996,Male
FBgn0030195,-0.039784332500000005,0.06422340360740111,-0.162307625,0.08918301999999995,Male
FBgn0030196,-0.001564658,0.06366903321914504,-0.12636286,0.12442186749999987,Male
FBgn0030200,-0.026101500000000003,0.0631649672521912,-0.14859821875,0.09700289624999997,Male
FBgn0030202,-0.032680925,0.06371961073509455,-0.15784096,0.09139557724999994,Male
FBgn0030204,-0.006080525,0.06283178980692615,-0.129244435,0.1165382762499999,Male
FBgn0030206,0.038431825,0.06242345383503505,-0.07977990624999999,0.1593112875,Male
FBgn0030207,0.06428224999999999,0.062371179893912436,-0.06020133,0.18380478749999993,Male
FBgn0030208,-0.07763575,0.06371483342227979,-0.2022204875,0.04827953325,Male
FBgn0030215,-0.017098645,0.06508355914141008,-0.1440342275,0.10928401874999999,Male
FBgn0030217,0.0447694,0.06210573210204771,-0.07965843750000001,0.16316350999999987,Male
FBgn0030218,0.0395459975,0.06279119543707926,-0.08471047,0.16330726125,Male
FBgn0030221,0.0902703,0.06221610015050813,-0.032497788124999996,0.2095808875,Male
FBgn0030222,0.159493025,0.05964059617254399,0.038623301250000006,0.2721506124999999,Male
FBgn0030223,0.113827625,0.06393814036764837,-0.012526549124999996,0.2368083375,Male
FBgn0030224,-0.0172830825,0.06470686974393548,-0.1442282625,0.10754764249999996,Male
FBgn0030228,-0.04647798,0.062987979018271,-0.1680000125,0.07557177874999989,Male
FBgn0030230,0.01044497,0.0637145224370325,-0.11640586750000001,0.136635725,Male
FBgn0030234,-0.033403875,0.06325714927603572,-0.15530754875,0.09480570874999995,Male
FBgn0030237,2.7552250000000044e-4,0.06388024339252514,-0.12215581375,0.12658063874999986,Male
FBgn0030239,0.0033179000000000012,0.064161857618173,-0.12255414375000001,0.13071989874999998,Male
FBgn0030240,0.046087925,0.06367780807298384,-0.078631005,0.17084369875,Male
FBgn0030241,-0.028688925,0.06278814888572513,-0.1515058125,0.09428217249999994,Male
FBgn0030242,0.0023926750000000004,0.0651015750251041,-0.12643390375,0.12948154999999986,Male
FBgn0030243,-0.03328275,0.06372210006022212,-0.15691238375,0.09428436762499995,Male
FBgn0030244,-0.066494325,0.06196157706453877,-0.18749014374999998,0.05612509124999999,Male
FBgn0030245,-0.14684892500000002,0.06314519912303267,-0.2683811375,-0.021425298500000058,Male
FBgn0030246,-0.088316475,0.06446744944389589,-0.21504729625000002,0.04143525,Male
FBgn0030247,-0.07534975,0.06441682628370338,-0.20278487499999998,0.052741606249999996,Male
FBgn0030251,-0.07077397499999999,0.062132030338199966,-0.191514335,0.053119932499999904,Male
FBgn0030257,-0.08941787500000001,0.06388398420876727,-0.21392497624999998,0.03721754499999986,Male
FBgn0030258,0.009354400000000002,0.06429927889561479,-0.11405031375000001,0.13818941624999995,Male
FBgn0030259,-0.06257135,0.06462147263106881,-0.1870822625,0.06874974249999992,Male
FBgn0030260,-0.022529374999999997,0.06474432309959224,-0.14796949625,0.10521228749999989,Male
FBgn0030261,-0.053199449999999995,0.06489161249603148,-0.18014114625,0.07613658874999991,Male
FBgn0030262,0.086963415,0.06253281423088712,-0.037008137499999996,0.20680454999999998,Male
FBgn0030263,0.01884015,0.06427096384475883,-0.10744834,0.1452033,Male
FBgn0030266,0.059180375,0.06430904439642765,-0.06736962125,0.1850265625,Male
FBgn0030268,-0.061249625,0.0640369074277889,-0.18708021875000003,0.06468762374999996,Male
FBgn0030269,0.028537794999999998,0.06493797106859155,-0.100495355,0.15470841249999995,Male
FBgn0030271,0.065956185,0.06269515239765343,-0.058646344624999985,0.1870356875,Male
FBgn0030272,0.026076385,0.06417543099135217,-0.09906802499999999,0.15224862874999998,Male
FBgn0030274,-0.13292395,0.061217992829873356,-0.2498493375,-0.009733095000000051,Male
FBgn0030276,-0.130042975,0.06258737453513676,-0.2512918375,-0.008209035000000099,Male
FBgn0030277,-0.0263781,0.06175562773569265,-0.148552345,0.09383865999999998,Male
FBgn0030278,-0.013963825000000003,0.06410635105680446,-0.13734451749999999,0.1116410599999997,Male
FBgn0030280,0.02440515,0.06657143803192277,-0.10623626499999998,0.15566162249999996,Male
FBgn0030283,-0.048013475,0.06522306412515984,-0.17477354,0.08177142887499997,Male
FBgn0030286,-0.0018281000000000026,0.06218027042148716,-0.12230830999999999,0.12277643374999998,Male
FBgn0030289,-0.01195495,0.0636618624571731,-0.13669963,0.11499595874999997,Male
FBgn0030290,-0.016506749999999997,0.06574073972582181,-0.144228655,0.11165343624999996,Male
FBgn0030291,-0.0823623025,0.06306198806687965,-0.20422954625,0.045241558749999904,Male
FBgn0030292,0.07359927499999999,0.06351377177503433,-0.0511773725,0.19667081250000001,Male
FBgn0030293,-0.12513045,0.06294988136807182,-0.24412730875000002,0.002546357499999984,Male
FBgn0030296,-0.04651405,0.06338776052391502,-0.171169,0.07911739749999999,Male
FBgn0030297,-0.0428137875,0.06269473438933237,-0.16589368375,0.08019287125,Male
FBgn0030298,0.02046145,0.06333519557325555,-0.1003911475,0.14491493749999998,Male
FBgn0030300,-0.029755693575,0.0666771921570517,-0.15843064625,0.10238966712499988,Male
FBgn0030301,-0.03158455,0.06614495549255067,-0.16397504875,0.095780375,Male
FBgn0030304,0.089562275,0.06194889737761771,-0.03372268125,0.20881282874999998,Male
FBgn0030305,-0.0528238675,0.06305091566022664,-0.176553875,0.07106318737499998,Male
FBgn0030306,-0.0315337,0.06364566324466628,-0.1560458375,0.09204114699999996,Male
FBgn0030307,0.0424523125,0.06390892771997095,-0.08420268750000001,0.16491829999999993,Male
FBgn0030309,0.08186605,0.06437624112241172,-0.0476163375,0.20554751624999992,Male
FBgn0030310,0.020686745525,0.06322237653882523,-0.10429239625,0.14360572874999974,Male
FBgn0030313,-0.13158945,0.06328641451459109,-0.252558325,-0.0027805437500000012,Male
FBgn0030314,-0.095432625,0.06383574502698747,-0.2166771625,0.03140188999999984,Male
FBgn0030316,0.05145581,0.06271944975261792,-0.07423806499999998,0.17144710249999995,Male
FBgn0030317,-0.12463242000000001,0.06218630319543898,-0.2431355,9.055249999998267e-5,Male
FBgn0030318,0.0382996,0.0630237969579832,-0.08575749374999998,0.16163412749999995,Male
FBgn0030319,-0.052438324999999994,0.06385982175238418,-0.1739252,0.07504222624999991,Male
FBgn0030320,-0.0196332725,0.06575489769243996,-0.15199129625,0.10742479374999996,Male
FBgn0030321,-0.14162942499999998,0.0628721548322233,-0.2645282375,-0.015812508750000315,Male
FBgn0030323,0.001794215,0.06319726137199842,-0.12241120750000001,0.12495503874999998,Male
FBgn0030326,-0.020975147499999996,0.06390116810997956,-0.14563301125,0.10116326737499996,Male
FBgn0030327,0.014222800000000002,0.06339568676135345,-0.10644519625,0.138501675,Male
FBgn0030328,-0.04326795,0.06466152111097989,-0.17006658749999998,0.08188852249999992,Male
FBgn0030329,-0.11981005,0.0616191271942702,-0.2397148875,0.0050928799999999785,Male
FBgn0030330,0.0474941,0.06449869040451926,-0.0816088775,0.1729822875,Male
FBgn0030331,0.0383767,0.06196594742356778,-0.08097244499999999,0.1605284474999999,Male
FBgn0030332,-0.025574825,0.06272005972491432,-0.14786839125,0.09686503799999999,Male
FBgn0030334,-0.157823,0.06359560827468119,-0.27866581249999994,-0.030009591250000228,Male
FBgn0030336,0.03236024999999999,0.06347640590304998,-0.09523620125,0.15374794999999988,Male
FBgn0030338,-0.076569115,0.06268150214069618,-0.199380475,0.04465742499999999,Male
FBgn0030339,-0.099019875,0.06286462804354226,-0.2190517175,0.026207863749999987,Male
FBgn0030340,0.0774690325,0.06305812452106943,-0.047992774999999994,0.19885017499999996,Male
FBgn0030341,-0.07544205,0.06453879100902328,-0.19992178749999998,0.05683075,Male
FBgn0030342,-0.007838525000000002,0.0621533715033844,-0.12934565125,0.11455304875,Male
FBgn0030343,-0.020737075,0.06644306324626455,-0.15127111,0.10921344749999999,Male
FBgn0030344,0.018949809999999997,0.06233306769277835,-0.10015062375,0.14381943625,Male
FBgn0030345,-0.14168350000000002,0.06344553473484273,-0.2644991625,-0.014984287862500003,Male
FBgn0030346,0.03569005,0.06412537744830751,-0.09182319,0.16065644499999995,Male
FBgn0030347,-0.004352749999999999,0.06215772883917119,-0.12567510875,0.11693145974999998,Male
FBgn0030348,-0.082796025,0.06369795404925845,-0.20498170124999998,0.041975562499999994,Male
FBgn0030349,0.008641149999999998,0.06399629872703749,-0.11719637375,0.13307736999999997,Male
FBgn0030350,0.020949375,0.06587590142812758,-0.11069081124999999,0.15064773375,Male
FBgn0030351,0.13156585,0.062069496024162674,0.008845412499999993,0.24978383749999997,Male
FBgn0030352,0.010727975,0.0638234292463642,-0.11418002875000001,0.13556986374999985,Male
FBgn0030354,-0.02726125,0.06404360396382681,-0.1519216275,0.10022178034999998,Male
FBgn0030356,-0.034916050000000004,0.0630368168307095,-0.16037631249999998,0.08767662037499993,Male
FBgn0030357,-0.036981625,0.06434986357051198,-0.162582175,0.0911646199999999,Male
FBgn0030358,0.08377306500000001,0.063026079454259,-0.04439678,0.2076207,Male
FBgn0030359,0.034307825,0.06323704412769778,-0.09315909124999998,0.15878204999999995,Male
FBgn0030360,0.0233863,0.0636354333652684,-0.10261306874999998,0.1464111825,Male
FBgn0030361,-0.027125500000000004,0.06373843944398988,-0.151474295,0.09710066999999999,Male
FBgn0030362,-0.016855725000000002,0.06467667488432136,-0.14377837625,0.11150538124999998,Male
FBgn0030364,-0.056804875000000005,0.06493590430886251,-0.18534539,0.07458605112499997,Male
FBgn0030365,0.042681424999999995,0.06538263512999075,-0.08698593624999999,0.1710350375,Male
FBgn0030366,-0.03007029,0.06468093415415159,-0.15793367375,0.09694126124999995,Male
FBgn0030367,-0.009345442499999999,0.06402924883389656,-0.13426499375,0.11638671624999994,Male
FBgn0030369,0.036435005,0.061986420594772475,-0.08967729249999999,0.15190979999999998,Male
FBgn0030370,-0.103403425,0.06324796011607922,-0.2230011875,0.02468312999999998,Male
FBgn0030373,-0.054747712500000004,0.0625848652540046,-0.17704448625,0.06964875625,Male
FBgn0030374,0.0342178,0.06526570272138206,-0.09633421249999999,0.16040403749999996,Male
FBgn0030375,-0.060269050000000005,0.06238434152662334,-0.1810763875,0.06416293124999997,Male
FBgn0030376,-0.06625500000000001,0.06428924995573775,-0.189702975,0.06205774624999997,Male
FBgn0030377,-0.060758515,0.06325867254380871,-0.1855336625,0.06341274499999995,Male
FBgn0030384,-0.094401725,0.06291980588676217,-0.214473775,0.028965822499999957,Male
FBgn0030385,-0.017229674999999996,0.06471057219088727,-0.14418217249999998,0.11142226999999999,Male
FBgn0030386,-0.031173924999999998,0.0645017181457084,-0.1558122875,0.09406940624999995,Male
FBgn0030389,-0.009159929999999998,0.06341873929954163,-0.13738686249999998,0.11238611749999997,Male
FBgn0030390,0.025750224999999998,0.06271285185918805,-0.09746001625,0.14655600249999992,Male
FBgn0030391,-0.014965962499999999,0.06642805667601984,-0.14253400125000001,0.11897013124999999,Male
FBgn0030394,-0.036143342499999995,0.06443547431770805,-0.16094326375,0.09067289249999994,Male
FBgn0030395,0.018039874999999997,0.06399345604754784,-0.10779813375,0.14252095874999995,Male
FBgn0030396,-0.015283875000000002,0.06307951559930741,-0.1377537075,0.10823291249999992,Male
FBgn0030398,-0.08824769999999998,0.06397942642449939,-0.213012825,0.037805442499999876,Male
FBgn0030400,-0.02580065,0.06383468022233653,-0.15289699999999998,0.10051397249999997,Male
FBgn0030403,-0.021476425,0.06324184313124545,-0.14169234625,0.10351104874999996,Male
FBgn0030406,-0.04432699749999999,0.06345352013558854,-0.166583765,0.08204310925000001,Male
FBgn0030407,0.041224575,0.06498513621554917,-0.09112608,0.16483177499999999,Male
FBgn0030408,0.05000735,0.06466942939433569,-0.07864081425,0.17481496374999997,Male
FBgn0030409,-0.07982862,0.06288944354076335,-0.20230069999999997,0.04359748874999992,Male
FBgn0030410,0.03534470000000001,0.06296476883351468,-0.08898764375,0.15714447999999998,Male
FBgn0030411,0.06522548,0.06422650151935627,-0.06296417,0.18814602625000001,Male
FBgn0030412,-0.07776090000000001,0.062251849898120486,-0.196398085,0.04646695124999998,Male
FBgn0030417,-0.028758167499999997,0.06435231297674046,-0.157238975,0.09744229262499997,Male
FBgn0030418,-0.0021503249999999946,0.06500292238210484,-0.128095545,0.12558312124999996,Male
FBgn0030420,0.008388317499999999,0.06411979669282486,-0.1156366225,0.13735662375,Male
FBgn0030421,-0.026899975000000003,0.06280043890376807,-0.15096934124999997,0.09730118624999985,Male
FBgn0030425,-0.041096925,0.06336072278664683,-0.16382021249999998,0.08720468374999998,Male
FBgn0030429,-0.0204299,0.0647255214907441,-0.1471717275,0.10533642524999998,Male
FBgn0030431,0.072724075,0.06341526792570508,-0.051025425,0.19920574999999976,Male
FBgn0030432,0.12086445000000001,0.06176964482038402,-0.004153896249999996,0.23882439999999996,Male
FBgn0030433,0.04974387500000001,0.06328450693570366,-0.07696441112499999,0.17142909374999998,Male
FBgn0030434,-0.0206437,0.06580386659860957,-0.151191195,0.10561104624999987,Male
FBgn0030435,-0.076814625,0.06288214781491076,-0.20146915625,0.04467469999999987,Male
FBgn0030437,0.1062159,0.0639787498859581,-0.02001933,0.2281301375,Male
FBgn0030438,-0.04533514250000001,0.06414172127445501,-0.170880225,0.08047336499999999,Male
FBgn0030439,-0.07490434000000001,0.06344969603200483,-0.19622403750000003,0.05212140889999997,Male
FBgn0030440,-0.0354067,0.06487792622634893,-0.1642065875,0.09203792374999999,Male
FBgn0030441,-0.050368300000000005,0.06379318184633159,-0.175011384375,0.07351930874999987,Male
FBgn0030443,-0.059372575,0.06406502717281187,-0.1814476675,0.06965942249999996,Male
FBgn0030447,0.021561699999999996,0.06304256423386732,-0.10291274375,0.14618599375,Male
FBgn0030449,-0.026671849999999997,0.0651820203730146,-0.15599915749999999,0.09909782874999999,Male
FBgn0030451,-0.005104542500000001,0.06560864660929011,-0.13695025,0.12184134374999997,Male
FBgn0030452,0.020664175,0.06465831223887425,-0.1093388775,0.1445655492499999,Male
FBgn0030455,-0.2004433075,0.05999671924104917,-0.316843425,-0.08272516750000015,Male
FBgn0030456,-0.064026895,0.06519494887609772,-0.193329375,0.06248933874999997,Male
FBgn0030457,0.0320917425,0.06228159730153419,-0.09120867625000001,0.1525448087499999,Male
FBgn0030459,-0.0125818,0.06270508853779151,-0.1318737125,0.11526784874999994,Male
FBgn0030460,0.081522025,0.06384658891718012,-0.046940495,0.20450617124999992,Male
FBgn0030462,-0.0015313000000000028,0.06396173036477026,-0.12787228112500001,0.12413034999999999,Male
FBgn0030465,0.037455775000000004,0.06298667418279723,-0.08612855,0.16056049999999997,Male
FBgn0030466,-0.084599675,0.06846361855865858,-0.22069553749999998,0.05054485437499973,Male
FBgn0030467,0.029540425000000002,0.06485624367288342,-0.09965893749999999,0.15762878749999995,Male
FBgn0030468,-0.03585745,0.06543070437775121,-0.162974475,0.09170688999999997,Male
FBgn0030474,-0.032542274999999996,0.06396737651933776,-0.159017479625,0.08822383487499996,Male
FBgn0030477,-0.0277218,0.06078473498141042,-0.14725186625,0.09338825474999998,Male
FBgn0030478,0.04173188025,0.06308620917703149,-0.082109185,0.16333964999999998,Male
FBgn0030479,0.01129025,0.06481178318646857,-0.11654134749999999,0.13631093499999997,Male
FBgn0030480,-0.0061676125,0.06549823559965035,-0.13538665124999996,0.1204098025,Male
FBgn0030481,-0.10940852499999999,0.06387297208875364,-0.23479441249999997,0.017301649999999988,Male
FBgn0030482,-0.1605839,0.0630086098428979,-0.2804941625,-0.03555957125000001,Male
FBgn0030483,-0.036955974999999995,0.06417918820578393,-0.16180847499999998,0.09187827875,Male
FBgn0030484,0.0269376,0.06115233181081793,-0.09175744875,0.14747963125,Male
FBgn0030485,0.012640274350000001,0.06306877241377627,-0.10926480874999998,0.13923387874999987,Male
FBgn0030486,-0.12898094999999998,0.06497417677599703,-0.25177544999999996,-0.002036100000000072,Male
FBgn0030492,-0.0020182812500000005,0.06403462999224602,-0.13095659875000001,0.12045809374999998,Male
FBgn0030493,-0.11804437500000001,0.06267778615215254,-0.2393882,0.005895686249999972,Male
FBgn0030494,0.030384749999999995,0.06216308839270546,-0.09417346625,0.15007476249999993,Male
FBgn0030495,0.058305145,0.06485005379544016,-0.06859144749999999,0.18306527499999997,Male
FBgn0030499,0.0373488,0.0649353175595596,-0.089230908125,0.16062811,Male
FBgn0030500,0.04251920000000001,0.061971714436608656,-0.07874660284999999,0.16268055625,Male
FBgn0030501,-0.1042927,0.06066844585147506,-0.22183944874999997,0.01690159999999995,Male
FBgn0030502,-0.004571467500000001,0.06384353345491757,-0.1291227675,0.12010999249999998,Male
FBgn0030503,0.015622824999999998,0.063655934231073,-0.10963809499999999,0.14063106125,Male
FBgn0030504,0.0478768985,0.06212733154043748,-0.074910333625,0.17119305,Male
FBgn0030505,-0.030613775,0.06443187675947179,-0.15635976749999997,0.09524553499999998,Male
FBgn0030506,0.0168268875,0.0647625099670751,-0.11158986500000001,0.13993158374999995,Male
FBgn0030507,-0.023316749999999997,0.06375485269138476,-0.1449081075,0.10061411937499999,Male
FBgn0030508,0.02836864875,0.06453235829533299,-0.09973170375,0.15244064499999999,Male
FBgn0030509,0.0108455125,0.06295150669829447,-0.115153775,0.13427804,Male
FBgn0030510,0.0014115249999999985,0.06449078682154609,-0.1270015625,0.12785602624999998,Male
FBgn0030511,-0.09951425,0.06511969942090662,-0.2255717375,0.028510008749999958,Male
FBgn0030512,0.044186825,0.06438085505643491,-0.08307997125,0.16810937499999987,Male
FBgn0030514,-0.0249804125,0.06417636482107207,-0.148306825,0.10443690874999996,Male
FBgn0030518,-0.0815654,0.06435869553200405,-0.20841011250000002,0.04506778749999991,Male
FBgn0030519,-0.1183719,0.06222364424963213,-0.23656205,0.003280823749999882,Male
FBgn0030520,0.0114170525,0.06301483930167992,-0.116072325,0.13283765374999995,Male
FBgn0030521,-0.0892815425,0.06322907371717135,-0.2097101625,0.03478562499999993,Male
FBgn0030522,-0.040917049999999996,0.06509557280423446,-0.17186674625,0.08443139749999999,Male
FBgn0030524,0.0166687,0.06579098907344218,-0.11217006606249999,0.146801235,Male
FBgn0030525,0.0053437499999999995,0.0637098135736848,-0.1196458425,0.13074459375000003,Male
FBgn0030528,-0.0029661150000000005,0.06471426590687396,-0.1276718,0.12473300849999999,Male
FBgn0030529,-0.0244775,0.061877923306338914,-0.146695788125,0.097283628375,Male
FBgn0030530,0.055517979999999995,0.06196060034294041,-0.06757337625,0.17360868124999998,Male
FBgn0030536,-0.033786297500000007,0.06529394439758282,-0.15996690000000002,0.09895674124999995,Male
FBgn0030537,0.049575850000000005,0.0632012696572137,-0.07644246374999998,0.17071877749999997,Male
FBgn0030538,-0.048985675000000006,0.0621525213718295,-0.16857100625000002,0.07254971249999993,Male
FBgn0030539,0.0206026,0.06285180145394392,-0.10311004500000001,0.1394932525,Male
FBgn0030540,-0.028207575,0.06271364959522618,-0.15047482625000003,0.0925820875,Male
FBgn0030541,0.060547275,0.06398385252754045,-0.06618643499999999,0.1825247375,Male
FBgn0030542,0.05315665,0.06571450733097531,-0.075883285875,0.18023608749999998,Male
FBgn0030543,0.0470965,0.06171381355896761,-0.07528202725000001,0.16531289999999996,Male
FBgn0030544,-0.02642525,0.06482000134183423,-0.1520077075,0.09903501499999985,Male
FBgn0030545,0.1444996,0.0625250010052765,0.019609775000000006,0.2627062375,Male
FBgn0030551,0.0018407000000000024,0.06604209090673521,-0.1286706375,0.1328822525,Male
FBgn0030552,0.0807755,0.06233685213783006,-0.0416093,0.20087474999999996,Male
FBgn0030554,0.042535210000000004,0.06502164849534495,-0.08444957437499999,0.16803089874999994,Male
FBgn0030555,0.0977174575,0.06445162569930106,-0.0283931345375,0.22422802499999997,Male
FBgn0030556,-0.08948365,0.06359158829905057,-0.21274042499999998,0.03623395249999999,Male
FBgn0030558,-0.0022428100000000013,0.06337013229728679,-0.1269892175,0.12183649999999994,Male
FBgn0030559,-0.006422420000000004,0.06421548024903274,-0.12653139,0.12085239625,Male
FBgn0030562,-0.026277092499999998,0.06416762302680769,-0.14798668625,0.10060466224999996,Male
FBgn0030563,0.095160775,0.06223833798389533,-0.026828447499999998,0.21433461249999977,Male
FBgn0030566,-0.029580255,0.06439120918263806,-0.1544348125,0.09903301124999991,Male
FBgn0030569,0.042599175,0.0646318154310536,-0.08511708375,0.16757364499999997,Male
FBgn0030570,0.03155778,0.061493893892439616,-0.08895843375,0.15134639612499998,Male
FBgn0030571,0.0641353,0.0630272532365049,-0.06036544125,0.18656142499999998,Male
FBgn0030572,-0.02578659,0.06431507758627575,-0.1548075525,0.09720012999999998,Male
FBgn0030573,0.089653175,0.06270233073376125,-0.034000284,0.20997857125,Male
FBgn0030574,-0.015617875,0.06155987973811963,-0.13399535499999998,0.10942281249999992,Male
FBgn0030575,0.08799789999999999,0.05997595457272665,-0.032144121,0.2046766125,Male
FBgn0030576,0.020792637500000002,0.0626097395170071,-0.1036876425,0.14293041874999995,Male
FBgn0030577,-0.0138904675,0.06248574132990253,-0.13710463499999997,0.10981934524999996,Male
FBgn0030578,-0.012071375,0.0647958587969807,-0.13946382249999997,0.11522189624999994,Male
FBgn0030581,-0.044786175,0.06278420668719904,-0.16597426250000002,0.07864086499999991,Male
FBgn0030582,0.033894295000000005,0.06203846466507003,-0.09054408137500002,0.15465323749999996,Male
FBgn0030583,-0.06450186,0.062326734702455984,-0.18687255999999997,0.0566358925,Male
FBgn0030584,0.084024975,0.06337677031428447,-0.040450997499999995,0.20832286249999998,Male
FBgn0030586,-0.09780225000000001,0.06390896712221522,-0.2195272625,0.03051129624999982,Male
FBgn0030587,0.18106424999999998,0.061804658307843124,0.052847047875000004,0.30174652499999993,Male
FBgn0030588,-0.10330875,0.06459112473469387,-0.22633813749999998,0.024606426249999962,Male
FBgn0030589,0.018234549999999995,0.06223775777731825,-0.10241754624999999,0.1369137925,Male
FBgn0030590,-0.091050275,0.06254653387360085,-0.2131592,0.030941766749999978,Male
FBgn0030592,0.0225301,0.06550837589714556,-0.1090151875,0.14790237499999992,Male
FBgn0030593,0.06606789999999998,0.06388037737461492,-0.05980133874999999,0.18940061499999997,Male
FBgn0030594,-0.08975659250000001,0.0652138605495983,-0.213655925,0.04073024499999991,Male
