DGRP_lines,Experiment,Hour_of_death,Censor
line_395,Experiment_3,48,0
line_395,Experiment_3,48,0
line_395,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_392,Experiment_3,48,0
line_391,Experiment_3,2.5,1
line_391,Experiment_3,2.5,1
line_391,Experiment_3,5,1
line_391,Experiment_3,5,1
line_391,Experiment_3,5,1
line_391,Experiment_3,5,1
line_391,Experiment_3,5,1
line_391,Experiment_3,5,1
line_391,Experiment_3,5,1
line_391,Experiment_3,5,1
line_391,Experiment_3,5,1
line_390,Experiment_3,5,1
line_390,Experiment_3,5,1
line_390,Experiment_3,5,1
line_390,Experiment_3,5,1
line_390,Experiment_3,5,1
line_390,Experiment_3,5,1
line_390,Experiment_3,5,1
line_390,Experiment_3,5,1
line_390,Experiment_3,11,1
line_390,Experiment_3,11,1
line_390,Experiment_3,11,1
line_390,Experiment_3,24,1
line_390,Experiment_3,24,1
line_390,Experiment_3,24,1
line_390,Experiment_3,48,1
line_386,Experiment_3,5,1
line_386,Experiment_3,5,1
line_386,Experiment_3,5,1
line_386,Experiment_3,5,1
line_386,Experiment_3,5,1
line_386,Experiment_3,5,1
line_386,Experiment_3,5,1
line_386,Experiment_3,5,1
line_386,Experiment_3,5,1
line_386,Experiment_3,5,1
line_386,Experiment_3,5,1
line_386,Experiment_3,5,1
line_386,Experiment_3,5,1
line_386,Experiment_3,5,1
line_386,Experiment_3,5,1
line_386,Experiment_3,5,1
line_385,Experiment_3,48,0
line_385,Experiment_3,48,0
line_385,Experiment_3,48,0
line_385,Experiment_3,48,0
line_385,Experiment_3,48,0
line_385,Experiment_3,48,0
line_385,Experiment_3,48,0
line_385,Experiment_3,48,0
line_385,Experiment_3,48,0
line_385,Experiment_3,48,0
line_385,Experiment_3,48,0
line_385,Experiment_3,48,0
line_385,Experiment_3,48,0
line_385,Experiment_3,48,0
line_385,Experiment_3,48,0
line_385,Experiment_3,48,0
line_385,Experiment_3,48,0
line_385,Experiment_3,48,0
line_385,Experiment_3,48,0
line_385,Experiment_3,48,0
line_383,Experiment_3,5,1
line_383,Experiment_3,11,1
line_383,Experiment_3,11,1
line_383,Experiment_3,11,1
line_383,Experiment_3,11,1
line_383,Experiment_3,11,1
line_383,Experiment_3,11,1
line_383,Experiment_3,11,1
line_383,Experiment_3,11,1
line_383,Experiment_3,11,1
line_383,Experiment_3,11,1
line_383,Experiment_3,11,1
line_383,Experiment_3,11,1
line_383,Experiment_3,11,1
line_383,Experiment_3,11,1
line_383,Experiment_3,24,1
line_383,Experiment_3,48,1
line_383,Experiment_3,48,1
line_382,Experiment_3,2.5,1
line_382,Experiment_3,2.5,1
line_382,Experiment_3,2.5,1
line_382,Experiment_3,2.5,1
line_382,Experiment_3,2.5,1
line_382,Experiment_3,2.5,1
line_382,Experiment_3,2.5,1
line_382,Experiment_3,2.5,1
line_382,Experiment_3,5,1
line_382,Experiment_3,5,1
line_382,Experiment_3,5,1
line_382,Experiment_3,5,1
line_382,Experiment_3,5,1
line_382,Experiment_3,5,1
line_382,Experiment_3,5,1
line_382,Experiment_3,5,1
line_381,Experiment_3,2.5,1
line_381,Experiment_3,2.5,1
line_381,Experiment_3,5,1
line_381,Experiment_3,5,1
line_381,Experiment_3,5,1
line_381,Experiment_3,5,1
line_381,Experiment_3,5,1
line_381,Experiment_3,5,1
line_381,Experiment_3,5,1
line_381,Experiment_3,5,1
line_381,Experiment_3,5,1
line_381,Experiment_3,5,1
line_380,Experiment_3,2.5,1
line_380,Experiment_3,2.5,1
line_380,Experiment_3,2.5,1
line_380,Experiment_3,2.5,1
line_380,Experiment_3,2.5,1
line_380,Experiment_3,2.5,1
line_380,Experiment_3,5,1
line_380,Experiment_3,5,1
line_380,Experiment_3,5,1
line_380,Experiment_3,5,1
line_380,Experiment_3,5,1
line_380,Experiment_3,5,1
line_380,Experiment_3,5,1
line_380,Experiment_3,5,1
line_380,Experiment_3,5,1
line_380,Experiment_3,5,1
line_380,Experiment_3,5,1
line_380,Experiment_3,5,1
line_380,Experiment_3,5,1
line_379,Experiment_3,2.5,1
line_379,Experiment_3,48,0
line_379,Experiment_3,48,0
line_379,Experiment_3,48,0
line_379,Experiment_3,48,0
line_379,Experiment_3,48,0
line_379,Experiment_3,48,0
line_379,Experiment_3,48,0
line_379,Experiment_3,48,0
line_379,Experiment_3,48,0
line_379,Experiment_3,48,0
line_379,Experiment_3,48,0
line_379,Experiment_3,48,0
line_379,Experiment_3,48,0
line_379,Experiment_3,48,0
line_377,Experiment_3,2.5,1
line_377,Experiment_3,2.5,1
line_377,Experiment_3,2.5,1
line_377,Experiment_3,5,1
line_377,Experiment_3,5,1
line_377,Experiment_3,5,1
line_377,Experiment_3,5,1
line_377,Experiment_3,5,1
line_377,Experiment_3,5,1
line_377,Experiment_3,5,1
line_374,Experiment_3,5,1
line_374,Experiment_3,5,1
line_374,Experiment_3,5,1
line_374,Experiment_3,5,1
line_374,Experiment_3,5,1
line_374,Experiment_3,5,1
line_374,Experiment_3,5,1
line_374,Experiment_3,5,1
line_374,Experiment_3,5,1
line_374,Experiment_3,5,1
line_374,Experiment_3,5,1
line_374,Experiment_3,5,1
line_374,Experiment_3,5,1
line_374,Experiment_3,5,1
line_374,Experiment_3,11,1
line_374,Experiment_3,11,1
line_374,Experiment_3,11,1
line_374,Experiment_3,11,1
line_374,Experiment_3,11,1
line_373,Experiment_3,5,1
line_373,Experiment_3,5,1
line_373,Experiment_3,5,1
line_373,Experiment_3,5,1
line_373,Experiment_3,5,1
line_373,Experiment_3,5,1
line_373,Experiment_3,5,1
line_373,Experiment_3,5,1
line_373,Experiment_3,5,1
line_373,Experiment_3,5,1
line_373,Experiment_3,5,1
line_373,Experiment_3,5,1
line_373,Experiment_3,5,1
line_373,Experiment_3,5,1
line_373,Experiment_3,5,1
line_373,Experiment_3,5,1
line_373,Experiment_3,5,1
line_373,Experiment_3,5,1
line_371,Experiment_3,2.5,1
line_371,Experiment_3,2.5,1
line_371,Experiment_3,2.5,1
line_371,Experiment_3,2.5,1
line_371,Experiment_3,5,1
line_371,Experiment_3,5,1
line_371,Experiment_3,5,1
line_371,Experiment_3,5,1
line_371,Experiment_3,5,1
line_371,Experiment_3,5,1
line_371,Experiment_3,5,1
line_371,Experiment_3,5,1
line_371,Experiment_3,5,1
line_371,Experiment_3,5,1
line_371,Experiment_3,5,1
line_371,Experiment_3,5,1
line_370,Experiment_3,2.5,1
line_370,Experiment_3,5,1
line_370,Experiment_3,5,1
line_370,Experiment_3,5,1
line_370,Experiment_3,5,1
line_370,Experiment_3,5,1
line_370,Experiment_3,5,1
line_370,Experiment_3,5,1
line_370,Experiment_3,5,1
line_370,Experiment_3,5,1
line_370,Experiment_3,5,1
line_370,Experiment_3,5,1
line_370,Experiment_3,5,1
line_370,Experiment_3,5,1
line_370,Experiment_3,5,1
line_370,Experiment_3,5,1
line_370,Experiment_3,5,1
line_370,Experiment_3,5,1
line_367,Experiment_3,5,1
line_367,Experiment_3,5,1
line_367,Experiment_3,5,1
line_367,Experiment_3,5,1
line_367,Experiment_3,5,1
line_367,Experiment_3,5,1
line_367,Experiment_3,5,1
line_367,Experiment_3,5,1
line_367,Experiment_3,5,1
line_367,Experiment_3,5,1
line_367,Experiment_3,5,1
line_367,Experiment_3,5,1
line_367,Experiment_3,5,1
line_367,Experiment_3,5,1
line_367,Experiment_3,5,1
line_367,Experiment_3,5,1
line_367,Experiment_3,5,1
line_367,Experiment_3,5,1
line_365,Experiment_3,48,0
line_365,Experiment_3,48,0
line_365,Experiment_3,48,0
line_365,Experiment_3,48,0
line_365,Experiment_3,48,0
line_365,Experiment_3,48,0
line_365,Experiment_3,48,0
line_365,Experiment_3,48,0
line_365,Experiment_3,48,0
line_365,Experiment_3,48,0
line_365,Experiment_3,48,0
line_365,Experiment_3,48,0
line_365,Experiment_3,48,0
line_365,Experiment_3,48,0
line_365,Experiment_3,48,0
line_365,Experiment_3,48,0
line_365,Experiment_3,48,0
line_365,Experiment_3,48,0
line_362,Experiment_3,2.5,1
line_362,Experiment_3,2.5,1
line_362,Experiment_3,2.5,1
line_362,Experiment_3,2.5,1
line_362,Experiment_3,2.5,1
line_362,Experiment_3,2.5,1
line_362,Experiment_3,5,1
line_362,Experiment_3,5,1
line_362,Experiment_3,5,1
line_362,Experiment_3,5,1
line_362,Experiment_3,5,1
line_362,Experiment_3,5,1
line_362,Experiment_3,5,1
line_362,Experiment_3,5,1
line_362,Experiment_3,5,1
line_362,Experiment_3,5,1
line_362,Experiment_3,5,1
line_362,Experiment_3,5,1
line_361,Experiment_3,2.5,1
line_361,Experiment_3,2.5,1
line_361,Experiment_3,5,1
line_360,Experiment_3,48,0
line_360,Experiment_3,48,0
line_360,Experiment_3,48,0
line_360,Experiment_3,48,0
line_360,Experiment_3,48,0
line_360,Experiment_3,48,0
line_360,Experiment_3,48,0
line_360,Experiment_3,48,0
line_359,Experiment_3,5,1
line_359,Experiment_3,5,1
line_359,Experiment_3,5,1
line_359,Experiment_3,5,1
line_359,Experiment_3,5,1
line_359,Experiment_3,5,1
line_359,Experiment_3,5,1
line_359,Experiment_3,5,1
line_359,Experiment_3,5,1
line_359,Experiment_3,5,1
line_359,Experiment_3,5,1
line_359,Experiment_3,5,1
line_359,Experiment_3,5,1
line_359,Experiment_3,5,1
line_359,Experiment_3,5,1
line_359,Experiment_3,5,1
line_359,Experiment_3,5,1
line_359,Experiment_3,5,1
line_359,Experiment_3,5,1
line_359,Experiment_3,5,1
line_358,Experiment_3,5,1
line_358,Experiment_3,48,0
line_358,Experiment_3,48,0
line_358,Experiment_3,48,0
line_358,Experiment_3,48,0
line_358,Experiment_3,48,0
line_358,Experiment_3,48,0
line_358,Experiment_3,48,0
line_358,Experiment_3,48,0
line_358,Experiment_3,48,0
line_358,Experiment_3,48,0
line_358,Experiment_3,48,0
line_358,Experiment_3,48,0
line_358,Experiment_3,48,0
line_358,Experiment_3,48,0
line_358,Experiment_3,48,0
line_358,Experiment_3,48,0
line_358,Experiment_3,48,0
line_358,Experiment_3,48,0
line_358,Experiment_3,48,0
line_357,Experiment_3,5,1
line_357,Experiment_3,5,1
line_357,Experiment_3,5,1
line_357,Experiment_3,5,1
line_357,Experiment_3,5,1
line_357,Experiment_3,5,1
line_357,Experiment_3,5,1
line_357,Experiment_3,5,1
line_357,Experiment_3,5,1
line_357,Experiment_3,5,1
line_357,Experiment_3,11,1
line_357,Experiment_3,11,1
line_357,Experiment_3,11,1
line_357,Experiment_3,11,1
line_357,Experiment_3,11,1
line_357,Experiment_3,11,1
line_357,Experiment_3,11,1
line_357,Experiment_3,11,1
line_357,Experiment_3,11,1
line_356,Experiment_3,2.5,1
line_356,Experiment_3,2.5,1
line_356,Experiment_3,2.5,1
line_356,Experiment_3,2.5,1
line_355,Experiment_3,11,1
line_355,Experiment_3,11,1
line_355,Experiment_3,11,1
line_355,Experiment_3,11,1
line_355,Experiment_3,11,1
line_355,Experiment_3,11,1
line_355,Experiment_3,11,1
line_355,Experiment_3,11,1
line_355,Experiment_3,11,1
line_355,Experiment_3,11,1
line_355,Experiment_3,11,1
line_355,Experiment_3,11,1
line_355,Experiment_3,11,1
line_355,Experiment_3,11,1
line_354,Experiment_3,5,1
line_354,Experiment_3,11,1
line_354,Experiment_3,11,1
line_354,Experiment_3,11,1
line_354,Experiment_3,11,1
line_354,Experiment_3,11,1
line_354,Experiment_3,11,1
line_354,Experiment_3,11,1
line_354,Experiment_3,11,1
line_354,Experiment_3,11,1
line_354,Experiment_3,11,1
line_354,Experiment_3,11,1
line_354,Experiment_3,24,1
line_354,Experiment_3,24,1
line_354,Experiment_3,24,1
line_352,Experiment_3,48,0
line_352,Experiment_3,48,0
line_352,Experiment_3,48,0
line_352,Experiment_3,48,0
line_352,Experiment_3,48,0
line_352,Experiment_3,48,0
line_352,Experiment_3,48,0
line_352,Experiment_3,48,0
line_352,Experiment_3,48,0
line_352,Experiment_3,48,0
line_350,Experiment_3,48,0
line_350,Experiment_3,48,0
line_350,Experiment_3,48,0
line_350,Experiment_3,48,0
line_350,Experiment_3,48,0
line_350,Experiment_3,48,0
line_350,Experiment_3,48,0
line_350,Experiment_3,48,0
line_350,Experiment_3,48,0
line_350,Experiment_3,48,0
line_350,Experiment_3,48,0
line_350,Experiment_3,48,0
line_350,Experiment_3,48,0
line_350,Experiment_3,48,0
line_350,Experiment_3,48,0
line_350,Experiment_3,48,0
line_350,Experiment_3,48,0
line_350,Experiment_3,48,0
line_350,Experiment_3,48,0
line_348,Experiment_3,48,0
line_348,Experiment_3,48,0
line_348,Experiment_3,48,0
line_348,Experiment_3,48,0
line_348,Experiment_3,48,0
line_348,Experiment_3,48,0
line_348,Experiment_3,48,0
line_348,Experiment_3,48,0
line_348,Experiment_3,48,0
line_348,Experiment_3,48,0
line_348,Experiment_3,48,0
line_348,Experiment_3,48,0
line_348,Experiment_3,48,0
line_348,Experiment_3,48,0
line_348,Experiment_3,48,0
line_348,Experiment_3,48,0
line_348,Experiment_3,48,0
line_348,Experiment_3,48,0
line_348,Experiment_3,48,0
line_340,Experiment_3,5,1
line_340,Experiment_3,5,1
line_340,Experiment_3,5,1
line_340,Experiment_3,5,1
line_340,Experiment_3,5,1
line_340,Experiment_3,5,1
line_340,Experiment_3,5,1
line_340,Experiment_3,11,1
line_340,Experiment_3,11,1
line_340,Experiment_3,11,1
line_340,Experiment_3,11,1
line_340,Experiment_3,11,1
line_340,Experiment_3,11,1
line_340,Experiment_3,11,1
line_340,Experiment_3,48,0
line_340,Experiment_3,48,0
line_340,Experiment_3,48,0
line_340,Experiment_3,48,0
line_340,Experiment_3,48,0
line_340,Experiment_3,48,0
line_338,Experiment_3,48,0
line_338,Experiment_3,48,0
line_338,Experiment_3,48,0
line_338,Experiment_3,48,0
line_338,Experiment_3,48,0
line_338,Experiment_3,48,0
line_338,Experiment_3,48,0
line_338,Experiment_3,48,0
line_338,Experiment_3,48,0
line_338,Experiment_3,48,0
line_338,Experiment_3,48,0
line_338,Experiment_3,48,0
line_338,Experiment_3,48,0
line_338,Experiment_3,48,0
line_338,Experiment_3,48,0
line_338,Experiment_3,48,0
line_338,Experiment_3,48,0
line_338,Experiment_3,48,0
line_338,Experiment_3,48,0
line_338,Experiment_3,48,0
line_336,Experiment_3,2.5,1
line_336,Experiment_3,2.5,1
line_336,Experiment_3,2.5,1
line_336,Experiment_3,2.5,1
line_336,Experiment_3,2.5,1
line_336,Experiment_3,2.5,1
line_336,Experiment_3,2.5,1
line_336,Experiment_3,2.5,1
line_336,Experiment_3,2.5,1
line_336,Experiment_3,2.5,1
line_336,Experiment_3,2.5,1
line_336,Experiment_3,2.5,1
line_336,Experiment_3,2.5,1
line_336,Experiment_3,2.5,1
line_336,Experiment_3,2.5,1
line_336,Experiment_3,2.5,1
line_336,Experiment_3,2.5,1
line_336,Experiment_3,5,1
line_336,Experiment_3,5,1
line_336,Experiment_3,5,1
line_335,Experiment_3,11,1
line_335,Experiment_3,24,1
line_335,Experiment_3,48,0
line_335,Experiment_3,48,0
line_335,Experiment_3,48,0
line_335,Experiment_3,48,0
line_335,Experiment_3,48,0
line_335,Experiment_3,48,0
line_335,Experiment_3,48,0
line_335,Experiment_3,48,0
line_335,Experiment_3,48,0
line_335,Experiment_3,48,0
line_335,Experiment_3,48,0
line_335,Experiment_3,48,0
line_335,Experiment_3,48,0
line_335,Experiment_3,48,0
line_335,Experiment_3,48,0
line_335,Experiment_3,48,0
line_335,Experiment_3,48,0
line_335,Experiment_3,48,0
line_332,Experiment_3,2.5,1
line_332,Experiment_3,2.5,1
line_332,Experiment_3,2.5,1
line_332,Experiment_3,2.5,1
line_332,Experiment_3,2.5,1
line_332,Experiment_3,2.5,1
line_332,Experiment_3,2.5,1
line_332,Experiment_3,2.5,1
line_332,Experiment_3,2.5,1
line_332,Experiment_3,2.5,1
line_332,Experiment_3,2.5,1
line_332,Experiment_3,2.5,1
line_332,Experiment_3,2.5,1
line_332,Experiment_3,2.5,1
line_332,Experiment_3,2.5,1
line_332,Experiment_3,5,1
line_332,Experiment_3,5,1
line_332,Experiment_3,5,1
line_332,Experiment_3,5,1
line_324,Experiment_3,2.5,1
line_324,Experiment_3,2.5,1
line_324,Experiment_3,2.5,1
line_324,Experiment_3,2.5,1
line_324,Experiment_3,2.5,1
line_324,Experiment_3,2.5,1
line_324,Experiment_3,2.5,1
line_324,Experiment_3,5,1
line_324,Experiment_3,5,1
line_324,Experiment_3,5,1
line_324,Experiment_3,5,1
line_324,Experiment_3,5,1
line_324,Experiment_3,5,1
line_324,Experiment_3,5,1
line_324,Experiment_3,5,1
line_324,Experiment_3,5,1
line_324,Experiment_3,5,1
line_324,Experiment_3,5,1
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_321,Experiment_3,48,0
line_320,Experiment_3,48,1
line_320,Experiment_3,48,0
line_320,Experiment_3,48,0
line_320,Experiment_3,48,0
line_320,Experiment_3,48,0
line_320,Experiment_3,48,0
line_320,Experiment_3,48,0
line_320,Experiment_3,48,0
line_320,Experiment_3,48,0
line_320,Experiment_3,48,0
line_320,Experiment_3,48,0
line_320,Experiment_3,48,0
line_320,Experiment_3,48,0
line_320,Experiment_3,48,0
line_320,Experiment_3,48,0
line_320,Experiment_3,48,0
line_320,Experiment_3,48,0
line_320,Experiment_3,48,0
line_320,Experiment_3,48,0
line_320,Experiment_3,48,0
line_319,Experiment_3,2.5,1
line_319,Experiment_3,2.5,1
line_319,Experiment_3,2.5,1
line_319,Experiment_3,2.5,1
line_319,Experiment_3,2.5,1
line_319,Experiment_3,5,1
line_319,Experiment_3,5,1
line_319,Experiment_3,5,1
line_319,Experiment_3,5,1
line_319,Experiment_3,5,1
line_318,Experiment_3,5,1
line_318,Experiment_3,5,1
line_318,Experiment_3,5,1
line_318,Experiment_3,5,1
line_318,Experiment_3,5,1
line_318,Experiment_3,5,1
line_318,Experiment_3,5,1
line_318,Experiment_3,5,1
line_318,Experiment_3,5,1
line_318,Experiment_3,5,1
line_318,Experiment_3,5,1
line_318,Experiment_3,11,1
line_318,Experiment_3,11,1
line_317,Experiment_3,48,0
line_317,Experiment_3,48,0
line_317,Experiment_3,48,0
line_317,Experiment_3,48,0
line_317,Experiment_3,48,0
line_317,Experiment_3,48,0
line_317,Experiment_3,48,0
line_317,Experiment_3,48,0
line_317,Experiment_3,48,0
line_317,Experiment_3,48,0
line_317,Experiment_3,48,0
line_317,Experiment_3,48,0
line_317,Experiment_3,48,0
line_317,Experiment_3,48,0
line_317,Experiment_3,48,0
line_317,Experiment_3,48,0
line_317,Experiment_3,48,0
line_317,Experiment_3,48,0
line_317,Experiment_3,48,0
line_317,Experiment_3,48,0
line_315,Experiment_3,48,0
line_315,Experiment_3,48,0
line_315,Experiment_3,48,0
line_315,Experiment_3,48,0
line_315,Experiment_3,48,0
line_315,Experiment_3,48,0
line_315,Experiment_3,48,0
line_315,Experiment_3,48,0
line_313,Experiment_3,48,0
line_313,Experiment_3,48,0
line_313,Experiment_3,48,0
line_313,Experiment_3,48,0
line_313,Experiment_3,48,0
line_313,Experiment_3,48,0
line_313,Experiment_3,48,0
line_313,Experiment_3,48,0
line_313,Experiment_3,48,0
line_313,Experiment_3,48,0
line_313,Experiment_3,48,0
line_313,Experiment_3,48,0
line_310,Experiment_3,48,0
line_310,Experiment_3,48,0
line_310,Experiment_3,48,0
line_310,Experiment_3,48,0
line_310,Experiment_3,48,0
line_310,Experiment_3,48,0
line_310,Experiment_3,48,0
line_310,Experiment_3,48,0
line_310,Experiment_3,48,0
line_310,Experiment_3,48,0
line_310,Experiment_3,48,0
line_310,Experiment_3,48,0
line_310,Experiment_3,48,0
line_309,Experiment_3,5,1
line_309,Experiment_3,5,1
line_309,Experiment_3,11,1
line_309,Experiment_3,11,1
line_309,Experiment_3,11,1
line_309,Experiment_3,11,1
line_309,Experiment_3,11,1
line_309,Experiment_3,11,1
line_309,Experiment_3,11,1
line_309,Experiment_3,11,1
line_309,Experiment_3,11,1
line_309,Experiment_3,24,1
line_309,Experiment_3,48,0
line_309,Experiment_3,48,0
line_309,Experiment_3,48,0
line_309,Experiment_3,48,0
line_309,Experiment_3,48,0
line_306,Experiment_3,5,1
line_306,Experiment_3,5,1
line_306,Experiment_3,5,1
line_306,Experiment_3,5,1
line_306,Experiment_3,5,1
line_306,Experiment_3,5,1
line_306,Experiment_3,5,1
line_306,Experiment_3,5,1
line_306,Experiment_3,5,1
line_306,Experiment_3,5,1
line_306,Experiment_3,5,1
line_306,Experiment_3,5,1
line_306,Experiment_3,5,1
line_306,Experiment_3,5,1
line_306,Experiment_3,5,1
line_306,Experiment_3,5,1
line_306,Experiment_3,5,1
line_306,Experiment_3,5,1
line_306,Experiment_3,11,1
line_303,Experiment_3,5,1
line_303,Experiment_3,5,1
line_303,Experiment_3,11,1
line_303,Experiment_3,11,1
line_303,Experiment_3,11,1
line_303,Experiment_3,11,1
line_303,Experiment_3,11,1
line_303,Experiment_3,11,1
line_303,Experiment_3,11,1
line_303,Experiment_3,11,1
line_303,Experiment_3,11,1
line_301,Experiment_3,2.5,1
line_301,Experiment_3,2.5,1
line_301,Experiment_3,2.5,1
line_301,Experiment_3,2.5,1
line_301,Experiment_3,2.5,1
line_301,Experiment_3,2.5,1
line_301,Experiment_3,2.5,1
line_301,Experiment_3,2.5,1
line_301,Experiment_3,2.5,1
line_301,Experiment_3,5,1
line_301,Experiment_3,5,1
line_301,Experiment_3,5,1
line_301,Experiment_3,5,1
line_301,Experiment_3,5,1
line_301,Experiment_3,5,1
line_301,Experiment_3,5,1
line_301,Experiment_3,5,1
line_301,Experiment_3,5,1
line_301,Experiment_3,5,1
line_301,Experiment_3,5,1
line_287,Experiment_3,5,1
line_287,Experiment_3,5,1
line_287,Experiment_3,5,1
line_287,Experiment_3,5,1
line_287,Experiment_3,5,1
line_287,Experiment_3,5,1
line_287,Experiment_3,5,1
line_287,Experiment_3,5,1
line_287,Experiment_3,5,1
line_287,Experiment_3,5,1
line_287,Experiment_3,11,1
line_287,Experiment_3,11,1
line_287,Experiment_3,11,1
line_287,Experiment_3,11,1
line_287,Experiment_3,11,1
line_287,Experiment_3,11,1
line_287,Experiment_3,11,1
line_287,Experiment_3,11,1
line_287,Experiment_3,11,1
line_280,Experiment_3,5,1
line_280,Experiment_3,5,1
line_280,Experiment_3,5,1
line_280,Experiment_3,5,1
line_280,Experiment_3,5,1
line_280,Experiment_3,11,1
line_280,Experiment_3,11,1
line_280,Experiment_3,11,1
line_280,Experiment_3,11,1
line_280,Experiment_3,11,1
line_280,Experiment_3,11,1
line_280,Experiment_3,24,1
line_280,Experiment_3,48,0
line_280,Experiment_3,48,0
line_280,Experiment_3,48,0
line_280,Experiment_3,48,0
line_280,Experiment_3,48,0
line_256,Experiment_3,48,0
line_256,Experiment_3,48,0
line_256,Experiment_3,48,0
line_256,Experiment_3,48,0
line_256,Experiment_3,48,0
line_256,Experiment_3,48,0
line_256,Experiment_3,48,0
line_256,Experiment_3,48,0
line_256,Experiment_3,48,0
line_256,Experiment_3,48,0
line_256,Experiment_3,48,0
line_239,Experiment_3,2.5,1
line_239,Experiment_3,5,1
line_239,Experiment_3,5,1
line_239,Experiment_3,5,1
line_239,Experiment_3,5,1
line_239,Experiment_3,5,1
line_239,Experiment_3,5,1
line_239,Experiment_3,5,1
line_239,Experiment_3,5,1
line_239,Experiment_3,5,1
line_239,Experiment_3,5,1
line_239,Experiment_3,5,1
line_239,Experiment_3,5,1
line_239,Experiment_3,5,1
line_239,Experiment_3,5,1
line_239,Experiment_3,5,1
line_237,Experiment_3,48,0
line_237,Experiment_3,48,0
line_237,Experiment_3,48,0
line_237,Experiment_3,48,0
line_237,Experiment_3,48,0
line_237,Experiment_3,48,0
line_237,Experiment_3,48,0
line_237,Experiment_3,48,0
line_237,Experiment_3,48,0
line_237,Experiment_3,48,0
line_237,Experiment_3,48,0
line_237,Experiment_3,48,0
line_237,Experiment_3,48,0
line_237,Experiment_3,48,0
line_237,Experiment_3,48,0
line_237,Experiment_3,48,0
line_237,Experiment_3,48,0
line_237,Experiment_3,48,0
line_237,Experiment_3,48,0
line_237,Experiment_3,48,0
line_235,Experiment_3,5,1
line_235,Experiment_3,5,1
line_235,Experiment_3,5,1
line_235,Experiment_3,5,1
line_235,Experiment_3,5,1
line_235,Experiment_3,5,1
line_235,Experiment_3,5,1
line_235,Experiment_3,5,1
line_235,Experiment_3,5,1
line_235,Experiment_3,5,1
line_235,Experiment_3,5,1
line_235,Experiment_3,5,1
line_235,Experiment_3,5,1
line_235,Experiment_3,11,1
line_235,Experiment_3,48,0
line_235,Experiment_3,48,0
line_233,Experiment_3,2.5,1
line_233,Experiment_3,2.5,1
line_233,Experiment_3,2.5,1
line_233,Experiment_3,5,1
line_233,Experiment_3,5,1
line_233,Experiment_3,5,1
line_233,Experiment_3,5,1
line_233,Experiment_3,5,1
line_233,Experiment_3,5,1
line_233,Experiment_3,5,1
line_233,Experiment_3,5,1
line_229,Experiment_3,2.5,1
line_229,Experiment_3,2.5,1
line_229,Experiment_3,2.5,1
line_229,Experiment_3,2.5,1
line_229,Experiment_3,2.5,1
line_229,Experiment_3,2.5,1
line_229,Experiment_3,2.5,1
line_229,Experiment_3,2.5,1
line_229,Experiment_3,2.5,1
line_229,Experiment_3,2.5,1
line_229,Experiment_3,2.5,1
line_229,Experiment_3,2.5,1
line_229,Experiment_3,2.5,1
line_229,Experiment_3,2.5,1
line_229,Experiment_3,2.5,1
line_229,Experiment_3,2.5,1
line_229,Experiment_3,5,1
line_229,Experiment_3,5,1
line_228,Experiment_3,5,1
line_228,Experiment_3,5,1
line_228,Experiment_3,5,1
line_228,Experiment_3,5,1
line_228,Experiment_3,5,1
line_228,Experiment_3,5,1
line_228,Experiment_3,5,1
line_228,Experiment_3,5,1
line_228,Experiment_3,11,1
line_228,Experiment_3,11,1
line_228,Experiment_3,11,1
line_228,Experiment_3,11,1
line_228,Experiment_3,11,1
line_228,Experiment_3,24,1
line_228,Experiment_3,24,1
line_228,Experiment_3,48,0
line_227,Experiment_3,48,1
line_227,Experiment_3,48,0
line_227,Experiment_3,48,0
line_227,Experiment_3,48,0
line_227,Experiment_3,48,0
line_227,Experiment_3,48,0
line_227,Experiment_3,48,0
line_227,Experiment_3,48,0
line_217,Experiment_3,2.5,1
line_217,Experiment_3,2.5,1
line_217,Experiment_3,2.5,1
line_217,Experiment_3,2.5,1
line_217,Experiment_3,2.5,1
line_217,Experiment_3,2.5,1
line_217,Experiment_3,2.5,1
line_217,Experiment_3,2.5,1
line_217,Experiment_3,2.5,1
line_217,Experiment_3,2.5,1
